step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
744,392320,11904,0.020393077158592236,0.75,0.75,,,,,,,,,
745,392848,11920,0.027709509513979356,0.75,0.75,0.028003076463735115,0.5625,0.5625,,,,,,
746,393376,11936,0.025574124849445212,0.6875,0.6875,,,,,,,,,
747,393904,11952,0.01998594525712804,0.875,0.875,,,,,,,,,
748,394432,11968,0.019468051195969383,0.8125,0.8125,,,,,,,,,
749,394960,11984,0.02170210355658895,0.8125,0.8125,,,,,,,,,
750,395488,12000,0.02325202342298148,0.75,0.75,,,,,,,,,
751,396016,12016,0.021847250175662084,0.75,0.75,,,,,,,,,
752,396544,12032,0.02413235338824542,0.6875,0.6875,,,,,,,,,
753,397072,12048,0.015149929444756793,1.0,1.0,0.020809397260413434,0.75,0.75,,,,,,
754,397600,12064,0.023841534881571393,0.875,0.875,,,,,,,,,
755,398128,12080,0.018343826191226927,0.875,0.875,,,,,,,,,
756,398656,12096,0.04205219317652478,0.625,0.625,,,,,,,,,
757,399184,12112,0.030388904819332936,0.6875,0.6875,,,,,,,,,
758,399712,12128,0.028532316302086753,0.75,0.75,,,,,,,,,
759,400240,12144,0.019491219221465315,0.9375,0.9375,,,,,,,,,
760,400768,12160,0.026593747398629762,0.625,0.625,,,,,,,,,
761,401296,12176,0.019826406616816783,0.875,0.875,0.021723552896209454,0.875,0.875,,,,,,
762,401824,12192,0.024548468706552917,0.9375,0.9375,,,,,,,,,
763,402352,12208,0.02876257152977701,0.75,0.75,,,,,,,,,
764,402880,12224,0.025871252765162042,0.6875,0.6875,,,,,,,,,
765,403408,12240,0.020744148943021443,0.875,0.875,,,,,,,,,
766,403936,12256,0.021708252590882323,0.8125,0.8125,,,,,,,,,
767,404464,12272,0.021412645026248636,0.75,0.75,,,,,,,,,
768,404992,12288,0.021838492291587668,0.9375,0.9375,,,,,,,,,
769,405520,12304,0.028472560117577074,0.6875,0.6875,0.023476075618214694,0.8125,0.8125,,,,,,
770,406048,12320,0.02711936970674845,0.625,0.625,,,,,,,,,
771,406576,12336,0.02280663671346545,0.75,0.75,,,,,,,,,
772,407104,12352,0.0255734936867006,0.75,0.75,,,,,,,,,
773,407632,12368,0.01931988428299647,0.9375,0.9375,,,,,,,,,
774,408160,12384,0.02742792447398273,0.8125,0.8125,,,,,,,,,
775,408688,12400,0.01851756008996105,0.875,0.875,,,,,,,,,
776,409216,12416,0.021864227310526733,0.875,0.875,,,,,,,,,
777,409744,12432,0.02580128918255127,0.75,0.75,0.026384102317001137,0.75,0.75,,,,,,
778,410272,12448,0.024105102387280936,0.75,0.75,,,,,,,,,
779,410800,12464,0.021533809122557417,0.8125,0.8125,,,,,,,,,
780,411328,12480,0.021798429115235787,0.75,0.75,,,,,,,,,
781,411856,12496,0.027250786329599347,0.8125,0.8125,,,,,,,,,
782,412384,12512,0.02705878465783613,0.75,0.75,,,,,,,,,
783,412912,12528,0.01847791872261297,0.875,0.875,,,,,,,,,
784,413440,12544,0.03502006190758749,0.5625,0.5625,,,,,,,,,
785,413968,12560,0.024002178477875873,0.75,0.75,0.03218201513384571,0.625,0.625,,,,,,
786,414496,12576,0.023810142458900927,0.75,0.75,,,,,,,,,
787,415024,12592,0.017746844401212127,1.0,1.0,,,,,,,,,
788,415552,12608,0.022821309553406336,0.75,0.75,,,,,,,,,
789,416080,12624,0.024482184063735136,0.75,0.75,,,,,,,,,
790,416608,12640,0.02574405228241403,0.875,0.875,,,,,,,,,
791,417136,12656,0.02650805509707638,0.75,0.75,,,,,,,,,
792,417664,12672,0.02808193147792721,0.6875,0.6875,,,,,,,,,
793,418192,12688,0.029732500448218957,0.625,0.625,0.026733221903985152,0.75,0.75,,,,,,
794,418720,12704,0.021692724728814883,0.8125,0.8125,,,,,,,,,
795,419248,12720,0.022506947307245045,0.875,0.875,,,,,,,,,
796,419776,12736,0.026084420449353447,0.625,0.625,,,,,,,,,
797,420304,12752,0.022850553892857273,0.8125,0.8125,,,,,,,,,
798,420832,12768,0.03250190021762747,0.625,0.625,,,,,,,,,
799,421360,12784,0.02538169497860665,0.75,0.75,,,,,,,,,
800,421888,12800,0.023367814363931105,0.875,0.875,,,,,,,,,
801,422416,12816,0.015661396153795692,0.9375,0.9375,0.02839122449036388,0.6875,0.6875,,,,,,
802,422944,12832,0.021098488462433805,0.875,0.875,,,,,,,,,
803,423472,12848,0.028543968124759046,0.6875,0.6875,,,,,,,,,
804,424000,12864,0.026103271128164778,0.625,0.625,,,,,,,,,
805,424528,12880,0.018766144837504297,1.0,1.0,,,,,,,,,
806,425056,12896,0.016174379746293824,0.9375,0.9375,,,,,,,,,
807,425584,12912,0.021054086143859795,0.8125,0.8125,,,,,,,,,
808,426112,12928,0.01885816623985983,0.8125,0.8125,,,,,,,,,
809,426640,12944,0.030679503938623218,0.625,0.625,0.022889049430684878,0.6875,0.6875,,,,,,
810,427168,12960,0.022190442124141396,0.8125,0.8125,,,,,,,,,
811,427696,12976,0.01991606942851824,0.875,0.875,,,,,,,,,
812,428224,12992,0.025770121254109647,0.6875,0.6875,,,,,,,,,
813,428752,13008,0.016941565087763382,0.875,0.875,,,,,,,,,
814,429280,13024,0.028785459154651038,0.4375,0.4375,,,,,,,,,
815,429808,13040,0.017596278928941694,0.9375,0.9375,,,,,,,,,
816,430336,13056,0.020981796498241466,0.875,0.875,,,,,,,,,
817,430864,13072,0.02669815091290438,0.625,0.625,0.029250606363047212,0.75,0.75,,,,,,
818,431392,13088,0.0385259227264,0.5625,0.5625,,,,,,,,,
819,431920,13104,0.02304924138671076,0.9375,0.9375,,,,,,,,,
820,432448,13120,0.02233555219344247,0.875,0.875,,,,,,,,,
821,432976,13136,0.014924936832795553,0.9375,0.9375,,,,,,,,,
822,433504,13152,0.02440324038566738,0.8125,0.8125,,,,,,,,,
823,434032,13168,0.015883891336710202,0.9375,0.9375,,,,,,,,,
824,434560,13184,0.025847984640937793,0.75,0.75,,,,,,,,,
825,435088,13200,0.020226504588536257,0.75,0.75,0.029043311808891695,0.8125,0.8125,,,,,,
826,435616,13216,0.017141538819674004,0.875,0.875,,,,,,,,,
827,436144,13232,0.021206432237752485,0.875,0.875,,,,,,,,,
828,436672,13248,0.017782836890062385,0.875,0.875,,,,,,,,,
829,437200,13264,0.029830422608955017,0.6875,0.6875,,,,,,,,,
830,437728,13280,0.02420759026870556,0.75,0.75,,,,,,,,,
831,438256,13296,0.025878221051345206,0.875,0.875,,,,,,,,,
832,438784,13312,0.020790273965829744,0.8125,0.8125,,,,,,,,,
833,439312,13328,0.012523225174230889,1.0,1.0,0.02975504366458473,0.5625,0.5625,,,,,,
834,439840,13344,0.023033598320574517,0.8125,0.8125,,,,,,,,,
835,440368,13360,0.019758975345327397,0.875,0.875,,,,,,,,,
836,440896,13376,0.027965790131084932,0.6875,0.6875,,,,,,,,,
837,441424,13392,0.019386449799094638,0.8125,0.8125,,,,,,,,,
838,441952,13408,0.018169702736590916,0.875,0.875,,,,,,,,,
839,442480,13424,0.021169890467399456,0.75,0.75,,,,,,,,,
840,443008,13440,0.022856601472402042,0.875,0.875,,,,,,,,,
841,443536,13456,0.019699407936596063,0.9375,0.9375,0.02629259850676169,0.625,0.625,,,,,,
842,444064,13472,0.018872292753734858,0.9375,0.9375,,,,,,,,,
843,444592,13488,0.0233811049658502,0.875,0.875,,,,,,,,,
844,445120,13504,0.01682746324163947,0.875,0.875,,,,,,,,,
845,445648,13520,0.01891456807143948,0.875,0.875,,,,,,,,,
846,446176,13536,0.024191785369865285,0.8125,0.8125,,,,,,,,,
847,446704,13552,0.019885712476949313,0.8125,0.8125,,,,,,,,,
848,447232,13568,0.025806751223112205,0.8125,0.8125,,,,,,,,,
849,447760,13584,0.027005775916579326,0.75,0.75,0.033801302580939344,0.625,0.625,,,,,,
850,448288,13600,0.030625583295097982,0.6875,0.6875,,,,,,,,,
851,448816,13616,0.018919652821415125,0.9375,0.9375,,,,,,,,,
852,449344,13632,0.032619371367278376,0.5625,0.5625,,,,,,,,,
853,449872,13648,0.018229033843719263,0.8125,0.8125,,,,,,,,,
854,450400,13664,0.025065167460666164,0.8125,0.8125,,,,,,,,,
855,450928,13680,0.018143813927165124,0.875,0.875,,,,,,,,,
856,451456,13696,0.025336307541905894,0.8125,0.8125,,,,,,,,,
857,451984,13712,0.02505820322443896,0.625,0.625,0.021343435820423695,0.8125,0.8125,,,,,,
858,452512,13728,0.020874205196061344,0.8125,0.8125,,,,,,,,,
859,453040,13744,0.025409018826590427,0.625,0.625,,,,,,,,,
860,453568,13760,0.022960394309092608,0.875,0.875,,,,,,,,,
861,454096,13776,0.030869752170256105,0.5,0.5,,,,,,,,,
862,454624,13792,0.031707488986907034,0.625,0.625,,,,,,,,,
863,455152,13808,0.023543438599374935,0.8125,0.8125,,,,,,,,,
864,455680,13824,0.025829372326134324,0.6875,0.6875,,,,,,,,,
865,456208,13840,0.0245983989912375,0.6875,0.6875,0.021739261958538095,0.75,0.75,,,,,,
866,456736,13856,0.016327775099321432,1.0,1.0,,,,,,,,,
867,457264,13872,0.016625860353827022,0.9375,0.9375,,,,,,,,,
868,457792,13888,0.01588854896495043,0.875,0.875,,,,,,,,,
869,458320,13904,0.019552804785018692,0.875,0.875,,,,,,,,,
870,458848,13920,0.021611362717239117,0.75,0.75,,,,,,,,,
871,459376,13936,0.018079115267990532,0.875,0.875,,,,,,,,,
872,459904,13952,0.023251478836411474,0.75,0.75,,,,,,,,,
873,460432,13968,0.016502794559515623,0.875,0.875,0.022139332915200004,0.8125,0.8125,,,,,,
874,460960,13984,0.026237747889073258,0.75,0.75,,,,,,,,,
875,461488,14000,0.017959809227114577,0.9375,0.9375,,,,,,,,,
876,462016,14016,0.021770426849906137,0.9375,0.9375,,,,,,,,,
877,462544,14032,0.02163125129213117,0.875,0.875,,,,,,,,,
878,463072,14048,0.020835649784906065,0.875,0.875,,,,,,,,,
879,463600,14064,0.021827565872233383,0.8125,0.8125,,,,,,,,,
880,464128,14080,0.027351204728961673,0.625,0.625,,,,,,,,,
881,464656,14096,0.026871175959783715,0.75,0.75,0.03276254051390506,0.6875,0.6875,,,,,,
882,465184,14112,0.01876282962986629,0.875,0.875,,,,,,,,,
883,465712,14128,0.03026227680182069,0.6875,0.6875,,,,,,,,,
884,466240,14144,0.025984295025214973,0.8125,0.8125,,,,,,,,,
885,466768,14160,0.01985408527503889,0.75,0.75,,,,,,,,,
886,467296,14176,0.021752667787028487,0.6875,0.6875,,,,,,,,,
887,467824,14192,0.022575089576766454,0.8125,0.8125,,,,,,,,,
888,468352,14208,0.02332578002539821,0.75,0.75,,,,,,,,,
889,468880,14224,0.02504321809743455,0.875,0.875,0.04061319367150017,0.5625,0.5625,,,,,,
890,469408,14240,0.01685286767697592,0.875,0.875,,,,,,,,,
891,469936,14256,0.030374053028939266,0.6875,0.6875,,,,,,,,,
892,470464,14272,0.01740964776616373,0.9375,0.9375,,,,,,,,,
893,470992,14288,0.019457589802007045,0.8125,0.8125,,,,,,,,,
894,471520,14304,0.0273689272620711,0.6875,0.6875,,,,,,,,,
895,472048,14320,0.028881921957980485,0.5625,0.5625,,,,,,,,,
896,472576,14336,0.02495547091831803,0.8125,0.8125,,,,,,,,,
897,473104,14352,0.018179414921901088,0.8125,0.8125,0.02344552057904352,0.8125,0.8125,,,,,,
898,473632,14368,0.025562129175989625,0.75,0.75,,,,,,,,,
899,474160,14384,0.022281180594648262,0.8125,0.8125,,,,,,,,,
900,474688,14400,0.022991446016468055,0.6875,0.6875,,,,,,,,,
901,475216,14416,0.02955683223812997,0.625,0.625,,,,,,,,,
902,475744,14432,0.02152995849180584,0.8125,0.8125,,,,,,,,,
903,476272,14448,0.022187554523778706,0.875,0.875,,,,,,,,,
904,476800,14464,0.018864457979090473,0.8125,0.8125,,,,,,,,,
905,477328,14480,0.02465831752683467,0.8125,0.8125,0.031266073584000006,0.625,0.625,,,,,,
906,477856,14496,0.024613029116224035,0.75,0.75,,,,,,,,,
907,478384,14512,0.02358554016952816,0.8125,0.8125,,,,,,,,,
908,478912,14528,0.01876282950804281,0.875,0.875,,,,,,,,,
909,479440,14544,0.026411780161183243,0.75,0.75,,,,,,,,,
910,479968,14560,0.016142611119747304,0.9375,0.9375,,,,,,,,,
911,480496,14576,0.02211899347305831,0.8125,0.8125,,,,,,,,,
912,481024,14592,0.028092508621352437,0.8125,0.8125,,,,,,,,,
913,481552,14608,0.025415760756398665,0.75,0.75,0.025870366361654594,0.875,0.875,,,,,,
914,482080,14624,0.023087152807785245,0.6875,0.6875,,,,,,,,,
915,482608,14640,0.025731430257469864,0.6875,0.6875,,,,,,,,,
916,483136,14656,0.01629715275739613,1.0,1.0,,,,,,,,,
917,483664,14672,0.032570528963219686,0.5,0.5,,,,,,,,,
918,484192,14688,0.01887015209229311,0.875,0.875,,,,,,,,,
919,484720,14704,0.028763672918833267,0.75,0.75,,,,,,,,,
920,485248,14720,0.026271862319327967,0.6875,0.6875,,,,,,,,,
921,485776,14736,0.016868431469073786,0.8125,0.8125,0.026509919821411997,0.5625,0.5625,,,,,,
922,486304,14752,0.02277734533215458,0.75,0.75,,,,,,,,,
923,486832,14768,0.02188457791390619,0.875,0.875,,,,,,,,,
924,487360,14784,0.026483907991114927,0.625,0.625,,,,,,,,,
925,487888,14800,0.02279448747838217,0.75,0.75,,,,,,,,,
926,488416,14816,0.02315748830096709,0.8125,0.8125,,,,,,,,,
927,488944,14832,0.019845312873415677,0.9375,0.9375,,,,,,,,,
928,489472,14848,0.022746182017268808,0.9375,0.9375,,,,,,,,,
929,490000,14864,0.023594024942356878,0.75,0.75,0.025669853098891197,0.625,0.625,,,,,,
930,490528,14880,0.021872857418701094,0.8125,0.8125,,,,,,,,,
931,491056,14896,0.019573442832005628,0.8125,0.8125,,,,,,,,,
932,491584,14912,0.023225766659480198,0.75,0.75,,,,,,,,,
933,492112,14928,0.027023262524153893,0.625,0.625,,,,,,,,,
934,492640,14944,0.02355850394227204,0.6875,0.6875,,,,,,,,,
935,493168,14960,0.017505064320295815,0.9375,0.9375,,,,,,,,,
936,493696,14976,0.027921947964089353,0.625,0.625,,,,,,,,,
937,494224,14992,0.02185920758404782,0.75,0.75,0.02942173830722382,0.625,0.625,,,,,,
938,494752,15008,0.01977021225110267,0.8125,0.8125,,,,,,,,,
939,495280,15024,0.023626934065513524,0.75,0.75,,,,,,,,,
940,495808,15040,0.024999088345986,0.8125,0.8125,,,,,,,,,
941,496336,15056,0.02145166173858389,0.8125,0.8125,,,,,,,,,
942,496864,15072,0.017924651767944756,0.875,0.875,,,,,,,,,
943,497392,15088,0.022464770376232866,0.75,0.75,,,,,,,,,
944,497920,15104,0.023672595521770888,0.75,0.75,,,,,,,,,
945,498448,15120,0.028444150307248357,0.6875,0.6875,0.017817026083208988,0.8125,0.8125,,,,,,
946,498976,15136,0.0239897888751069,0.875,0.875,,,,,,,,,
947,499504,15152,0.020039477151439583,0.8125,0.8125,,,,,,,,,
948,500032,15168,0.011913114684729467,0.9375,0.9375,,,,,,,,,
949,500560,15184,0.02118170190216702,0.75,0.75,,,,,,,,,
950,501088,15200,0.026901598315243122,0.75,0.75,,,,,,,,,
951,501616,15216,0.02403321928312735,0.75,0.75,,,,,,,,,
952,502144,15232,0.020673233151671442,0.8125,0.8125,,,,,,,,,
953,502672,15248,0.021624057102404993,0.8125,0.8125,0.030997944923097712,0.6875,0.6875,,,,,,
954,503200,15264,0.023703141547804875,0.75,0.75,,,,,,,,,
955,503728,15280,0.024527421536434134,0.8125,0.8125,,,,,,,,,
956,504256,15296,0.01767916054039752,0.75,0.75,,,,,,,,,
957,504784,15312,0.02475191122936014,0.6875,0.6875,,,,,,,,,
958,505312,15328,0.04252777342375726,0.5,0.5,,,,,,,,,
959,505840,15344,0.02497364046867318,0.6875,0.6875,,,,,,,,,
960,506368,15360,0.024885613938119475,0.75,0.75,,,,,,,,,
961,506896,15376,0.020755642961309422,0.8125,0.8125,0.02036918378478397,0.875,0.875,,,,,,
962,507424,15392,0.02201883613620115,0.9375,0.9375,,,,,,,,,
963,507952,15408,0.02160637240696836,0.75,0.75,,,,,,,,,
964,508480,15424,0.019952448963912347,0.9375,0.9375,,,,,,,,,
965,509008,15440,0.02884453189622377,0.625,0.625,,,,,,,,,
966,509536,15456,0.02728839253957013,0.75,0.75,,,,,,,,,
967,510064,15472,0.0215563930835323,0.875,0.875,,,,,,,,,
968,510592,15488,0.02394785682804546,0.75,0.75,,,,,,,,,
969,511120,15504,0.024360198007558436,0.625,0.625,0.028722558192138127,0.625,0.625,,,,,,
970,511648,15520,0.021481388328140838,0.8125,0.8125,,,,,,,,,
971,512176,15536,0.01853268138477731,1.0,1.0,,,,,,,,,
972,512704,15552,0.021144390752856027,0.875,0.875,,,,,,,,,
973,513232,15568,0.025716899582841603,0.75,0.75,,,,,,,,,
974,513760,15584,0.02052613602023122,0.75,0.75,,,,,,,,,
975,514288,15600,0.023444725671767797,0.8125,0.8125,,,,,,,,,
976,514816,15616,0.020841711404117974,0.875,0.875,,,,,,,,,
977,515344,15632,0.0213058219472407,0.875,0.875,0.01534864168599981,1.0,1.0,,,,,,
978,515872,15648,0.02651744385545101,0.6875,0.6875,,,,,,,,,
979,516400,15664,0.025837220691367548,0.6875,0.6875,,,,,,,,,
980,516928,15680,0.024058643691058562,0.875,0.875,,,,,,,,,
981,517456,15696,0.020116118654103444,0.875,0.875,,,,,,,,,
982,517984,15712,0.02231081428475946,0.8125,0.8125,,,,,,,,,
983,518512,15728,0.01937412492585466,0.9375,0.9375,,,,,,,,,
984,519040,15744,0.027647829911920423,0.75,0.75,,,,,,,,,
985,519568,15760,0.025181494894131195,0.75,0.75,0.030029380860452762,0.5625,0.5625,,,,,,
986,520096,15776,0.027216859737279574,0.6875,0.6875,,,,,,,,,
987,520624,15792,0.02145150031799446,0.9375,0.9375,,,,,,,,,
988,521152,15808,0.02636525374790324,0.625,0.625,,,,,,,,,
989,521680,15824,0.022524445510932196,0.6875,0.6875,,,,,,,,,
990,522208,15840,0.023125060690356206,0.875,0.875,,,,,,,,,
991,522736,15856,0.028051858369352728,0.6875,0.6875,,,,,,,,,
992,523264,15872,0.023715441523532523,0.6875,0.6875,,,,,,,,,
993,523792,15888,0.018291772688962166,0.9375,0.9375,0.03216646208834909,0.625,0.625,,,,,,
994,524320,15904,0.0199485627846623,0.875,0.875,,,,,,,,,
995,524848,15920,0.015976261257616427,0.9375,0.9375,,,,,,,,,
996,525376,15936,0.020123150300399576,0.875,0.875,,,,,,,,,
997,525904,15952,0.01960071251526557,0.9375,0.9375,,,,,,,,,
998,526432,15968,0.018435598243460447,0.875,0.875,,,,,,,,,
999,526960,15984,0.021114222742539608,0.8125,0.8125,,,,,,,,,
1000,527488,16000,0.01921291744495662,0.8125,0.8125,,,,,,,,,
1001,528016,16016,0.0258883274603096,0.8125,0.8125,0.031192138120572255,0.625,0.625,,,,,,
1002,528544,16032,0.016623403155084447,0.875,0.875,,,,,,,,,
1003,529072,16048,0.02713404788180775,0.6875,0.6875,,,,,,,,,
1004,529600,16064,0.044701171886862526,0.5625,0.5625,,,,,,,,,
1005,530128,16080,0.029410709264658424,0.6875,0.6875,,,,,,,,,
1006,530656,16096,0.023798732305872042,0.8125,0.8125,,,,,,,,,
1007,531184,16112,0.021378074238950405,0.8125,0.8125,,,,,,,,,
1008,531712,16128,0.030853726333993022,0.6875,0.6875,,,,,,,,,
1009,532240,16144,0.014212843722438891,1.0,1.0,0.025267219663661675,0.8125,0.8125,,,,,,
1010,532768,16160,0.021450522903325865,0.8125,0.8125,,,,,,,,,
1011,533296,16176,0.01928314406695776,0.8125,0.8125,,,,,,,,,
1012,533824,16192,0.019344686408416363,0.8125,0.8125,,,,,,,,,
1013,534352,16208,0.023497456991393228,0.75,0.75,,,,,,,,,
1014,534880,16224,0.021841679608660056,0.875,0.875,,,,,,,,,
1015,535408,16240,0.023620706178065252,0.8125,0.8125,,,,,,,,,
1016,535936,16256,0.020348420006302062,0.8125,0.8125,,,,,,,,,
1017,536464,16272,0.021454140565094024,0.8125,0.8125,0.022881291954339675,0.8125,0.8125,,,,,,
1018,536992,16288,0.024987277004019502,0.6875,0.6875,,,,,,,,,
1019,537520,16304,0.025409035938350612,0.8125,0.8125,,,,,,,,,
1020,538048,16320,0.018241935045587496,0.9375,0.9375,,,,,,,,,
1021,538576,16336,0.028898701726705448,0.75,0.75,,,,,,,,,
1022,539104,16352,0.03213332320648604,0.5,0.5,,,,,,,,,
1023,539632,16368,0.02118378549264719,0.875,0.875,,,,,,,,,
1024,540160,16384,0.029938097015413556,0.75,0.75,,,,,,,,,
1025,540688,16400,0.023018172872296672,0.8125,0.8125,0.019844267890145775,0.9375,0.9375,,,,,,
1026,541216,16416,0.024309761036459113,0.8125,0.8125,,,,,,,,,
1027,541744,16432,0.021593423986686344,0.75,0.75,,,,,,,,,
1028,542272,16448,0.024630150661247935,0.75,0.75,,,,,,,,,
1029,542800,16464,0.020944239481986957,0.75,0.75,,,,,,,,,
1030,543328,16480,0.02498756395093789,0.8125,0.8125,,,,,,,,,
1031,543856,16496,0.022803954594940952,0.875,0.875,,,,,,,,,
1032,544384,16512,0.02981188870042118,0.6875,0.6875,,,,,,,,,
1033,544912,16528,0.026564173787917866,0.6875,0.6875,0.027243058732340373,0.6875,0.6875,,,,,,
1034,545440,16544,0.02205046772783167,0.8125,0.8125,,,,,,,,,
1035,545968,16560,0.020347135837570036,0.8125,0.8125,,,,,,,,,
1036,546496,16576,0.022607747879305792,0.75,0.75,,,,,,,,,
1037,547024,16592,0.027010229344552238,0.6875,0.6875,,,,,,,,,
1038,547552,16608,0.017439104559068788,0.9375,0.9375,,,,,,,,,
1039,548080,16624,0.02250365250920936,0.75,0.75,,,,,,,,,
1040,548608,16640,0.019982839427799135,0.8125,0.8125,,,,,,,,,
1041,549136,16656,0.02455855454428054,0.75,0.75,0.03186791696823078,0.625,0.625,,,,,,
1042,549664,16672,0.020322773119062488,0.75,0.75,,,,,,,,,
1043,550192,16688,0.016237461093861292,0.8125,0.8125,,,,,,,,,
1044,550720,16704,0.01570773721860359,0.9375,0.9375,,,,,,,,,
1045,551248,16720,0.02321035317104464,0.8125,0.8125,,,,,,,,,
1046,551776,16736,0.02328814777337094,0.75,0.75,,,,,,,,,
1047,552304,16752,0.023862535854146036,0.75,0.75,,,,,,,,,
1048,552832,16768,0.02039573112437136,0.8125,0.8125,,,,,,,,,
1049,553360,16784,0.0255905897932692,0.6875,0.6875,0.02285074559285047,0.875,0.875,,,,,,
1050,553888,16800,0.021265907088659403,0.75,0.75,,,,,,,,,
1051,554416,16816,0.019308074758812015,0.875,0.875,,,,,,,,,
1052,554944,16832,0.03069667380693481,0.5625,0.5625,,,,,,,,,
1053,555472,16848,0.020036529595509195,0.875,0.875,,,,,,,,,
1054,556000,16864,0.024413673618756064,0.8125,0.8125,,,,,,,,,
1055,556528,16880,0.02140270704769929,0.8125,0.8125,,,,,,,,,
1056,557056,16896,0.022623565249073004,0.8125,0.8125,,,,,,,,,
1057,557584,16912,0.025990715555934567,0.75,0.75,0.022014066185525306,0.875,0.875,,,,,,
1058,558112,16928,0.027052817139396994,0.6875,0.6875,,,,,,,,,
1059,558640,16944,0.024734555802783654,0.6875,0.6875,,,,,,,,,
1060,559168,16960,0.022680150606609505,0.875,0.875,,,,,,,,,
1061,559696,16976,0.024021834516244348,0.8125,0.8125,,,,,,,,,
1062,560096,16992,0.027452911612878408,0.9375,0.9375,,,,,,,,,
1063,560624,17008,0.01887200776542697,0.75,0.75,,,,,,,,,
1064,561152,17024,0.023899160517889866,0.6875,0.6875,,,,,,,,,
1065,561680,17040,0.028022839917230452,0.75,0.75,0.025965373472240767,0.8125,0.8125,,,,,,
1066,562208,17056,0.028267108203303498,0.6875,0.6875,,,,,,,,,
1067,562736,17072,0.01964365934813955,0.8125,0.8125,,,,,,,,,
1068,563264,17088,0.02095357200815137,0.8125,0.8125,,,,,,,,,
1069,563792,17104,0.02093687937162784,0.875,0.875,,,,,,,,,
1070,564320,17120,0.021542268947734013,0.8125,0.8125,,,,,,,,,
1071,564848,17136,0.03307888098854999,0.6875,0.6875,,,,,,,,,
1072,565376,17152,0.019001357003100346,0.875,0.875,,,,,,,,,
1073,565904,17168,0.02152076759900108,0.8125,0.8125,0.02962297658054965,0.5,0.5,,,,,,
1074,566432,17184,0.01975471773110108,0.875,0.875,,,,,,,,,
1075,566960,17200,0.024022799294137087,0.6875,0.6875,,,,,,,,,
1076,567488,17216,0.022675313877674005,0.75,0.75,,,,,,,,,
1077,568016,17232,0.02018279027950456,0.875,0.875,,,,,,,,,
1078,568544,17248,0.021360833310666613,0.8125,0.8125,,,,,,,,,
1079,569072,17264,0.02574549871283452,0.6875,0.6875,,,,,,,,,
1080,569600,17280,0.02466209118259357,0.6875,0.6875,,,,,,,,,
1081,570128,17296,0.016787751775617046,0.9375,0.9375,0.024955919960799162,0.8125,0.8125,,,,,,
1082,570656,17312,0.02569800960803217,0.8125,0.8125,,,,,,,,,
1083,571184,17328,0.021705662600178886,0.8125,0.8125,,,,,,,,,
1084,571712,17344,0.016567099698604013,1.0,1.0,,,,,,,,,
1085,572240,17360,0.0291397755618825,0.5625,0.5625,,,,,,,,,
1086,572768,17376,0.016703556587555946,1.0,1.0,,,,,,,,,
1087,573296,17392,0.016453816619278604,0.9375,0.9375,,,,,,,,,
1088,573824,17408,0.021041811839941506,0.8125,0.8125,,,,,,,,,
1089,574352,17424,0.02043900095235989,0.9375,0.9375,0.026077151945321047,0.8125,0.8125,,,,,,
1090,574880,17440,0.023679170568537966,0.875,0.875,,,,,,,,,
1091,575408,17456,0.018212290633903477,0.875,0.875,,,,,,,,,
1092,575936,17472,0.028409792218418644,0.625,0.625,,,,,,,,,
1093,576464,17488,0.020770348529701794,0.75,0.75,,,,,,,,,
1094,576992,17504,0.03685777151607884,0.5625,0.5625,,,,,,,,,
1095,577520,17520,0.02408297730269776,0.8125,0.8125,,,,,,,,,
1096,578048,17536,0.018448095108787844,0.875,0.875,,,,,,,,,
1097,578576,17552,0.02148562755433751,0.8125,0.8125,0.02235207607307812,0.75,0.75,,,,,,
1098,579104,17568,0.019743405062232492,0.875,0.875,,,,,,,,,
1099,579632,17584,0.019075548430019074,0.875,0.875,,,,,,,,,
1100,580160,17600,0.019565846600327105,0.8125,0.8125,,,,,,,,,
1101,580688,17616,0.02035847755081864,0.75,0.75,,,,,,,,,
1102,581216,17632,0.01835420828018335,0.9375,0.9375,,,,,,,,,
1103,581744,17648,0.03039715582792326,0.625,0.625,,,,,,,,,
1104,582272,17664,0.020790279983245768,0.875,0.875,,,,,,,,,
1105,582800,17680,0.017165321506775424,0.875,0.875,0.029182877717860656,0.625,0.625,,,,,,
1106,583328,17696,0.021190528038763062,0.8125,0.8125,,,,,,,,,
1107,583856,17712,0.017137942570882015,1.0,1.0,,,,,,,,,
1108,584384,17728,0.02090016923922004,0.8125,0.8125,,,,,,,,,
1109,584912,17744,0.020616779395095947,0.8125,0.8125,,,,0.7635538578033447,0.6767322728498247,0.7279582366589327,0.8511910926040454,0.7446697635172753,0.7014112058124912
1110,585440,17760,0.020225519765789672,0.875,0.875,,,,,,,,,
1111,585968,17776,0.019434201242425717,0.8125,0.8125,,,,,,,,,
1112,586496,17792,0.01812294934358423,0.8125,0.8125,,,,,,,,,
1113,587024,17808,0.017967703419880875,0.875,0.875,0.024037702191908657,0.75,0.75,,,,,,
1114,587552,17824,0.027952266316824816,0.75,0.75,,,,,,,,,
1115,588080,17840,0.015211172774577352,0.875,0.875,,,,,,,,,
