step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
393,48356,1572,0.027007732097202586,1.0,1.0,0.06369173307971096,0.75,0.75,,,,,,
394,48488,1576,0.014277227983657211,1.0,1.0,,,,,,,,,
395,48620,1580,0.018854872446179345,1.0,1.0,,,,,,,,,
396,48720,1584,0.02268358928468236,1.0,1.0,,,,,,,,,
397,48852,1588,0.01981935824443781,0.75,0.75,,,,,,,,,
398,48984,1592,0.012498597960595817,1.0,1.0,,,,,,,,,
399,49084,1596,0.025389807153702957,1.0,1.0,,,,,,,,,
400,49216,1600,0.015215720422679626,1.0,1.0,,,,,,,,,
401,49348,1604,0.01616138678970742,1.0,1.0,0.018832090375981353,1.0,1.0,,,,,,
402,49480,1608,0.016379238280293293,1.0,1.0,,,,,,,,,
403,49612,1612,0.015696565678716752,1.0,1.0,,,,,,,,,
404,49744,1616,0.10630106211389262,0.25,0.25,,,,,,,,,
405,49876,1620,0.032935501130432386,0.75,0.75,,,,,,,,,
406,50008,1624,0.06689916859097705,0.5,0.5,,,,,,,,,
407,50140,1628,0.01769550430396379,1.0,1.0,,,,,,,,,
408,50240,1632,0.020230756054263565,1.0,1.0,,,,,,,,,
409,50340,1636,0.02472138892220604,1.0,1.0,0.05553645662505005,0.5,0.5,,,,,,
410,50472,1640,0.02877700760888843,1.0,1.0,,,,,,,,,
411,50604,1644,0.023484286638445158,1.0,1.0,,,,,,,,,
412,50736,1648,0.01846243050289104,1.0,1.0,,,,,,,,,
413,50836,1652,0.04434297119738101,0.75,0.75,,,,,,,,,
414,50968,1656,0.07317234211519463,0.5,0.5,,,,,,,,,
415,51100,1660,0.015500549270695954,1.0,1.0,,,,,,,,,
416,51232,1664,0.022802034185697265,1.0,1.0,,,,,,,,,
417,51364,1668,0.018817265330308145,1.0,1.0,0.022173774607158518,1.0,1.0,,,,,,
418,51496,1672,0.029425427623514223,1.0,1.0,,,,,,,,,
419,51596,1676,0.0248802441933367,1.0,1.0,,,,,,,,,
420,51696,1680,0.02520395779385581,1.0,1.0,,,,,,,,,
421,51828,1684,0.02115250882088731,1.0,1.0,,,,,,,,,
422,51960,1688,0.015338319723960013,1.0,1.0,,,,,,,,,
423,52092,1692,0.016284902382431028,1.0,1.0,,,,,,,,,
424,52224,1696,0.018403665168427782,1.0,1.0,,,,,,,,,
425,52324,1700,0.023638016120906588,1.0,1.0,0.01646018583022851,1.0,1.0,,,,,,
426,52424,1704,0.023149828154503973,1.0,1.0,,,,,,,,,
427,52556,1708,0.024351805426729243,1.0,1.0,,,,,,,,,
428,52656,1712,0.023173322604113006,1.0,1.0,,,,,,,,,
429,52788,1716,0.02879911975549476,1.0,1.0,,,,,,,,,
430,52888,1720,0.018533496954899722,1.0,1.0,,,,,,,,,
431,53020,1724,0.020771594782636384,1.0,1.0,,,,,,,,,
432,53120,1728,0.018939390782810126,1.0,1.0,,,,,,,,,
433,53252,1732,0.0167364861691658,1.0,1.0,0.021534276575885084,1.0,1.0,,,,,,
434,53384,1736,0.012215075168178373,1.0,1.0,,,,,,,,,
435,53516,1740,0.015315560404662846,1.0,1.0,,,,,,,,,
436,53616,1744,0.018864333515988013,1.0,1.0,,,,,,,,,
437,53716,1748,0.028403205562244693,0.75,0.75,,,,,,,,,
438,53816,1752,0.02505128475645203,1.0,1.0,,,,,,,,,
439,53948,1756,0.026913119835289764,0.75,0.75,,,,,,,,,
440,54080,1760,0.013423210511700746,1.0,1.0,,,,,,,,,
441,54180,1764,0.019863855825698617,1.0,1.0,0.016155298782074397,1.0,1.0,,,,,,
442,54280,1768,0.018233171663332538,1.0,1.0,,,,,,,,,
443,54380,1772,0.017957948400759656,1.0,1.0,,,,,,,,,
444,54512,1776,0.013950306413012186,1.0,1.0,,,,,,,,,
445,54612,1780,0.01903336366769508,1.0,1.0,,,,,,,,,
446,54744,1784,0.024141836858727856,1.0,1.0,,,,,,,,,
447,54876,1788,0.06869978517131925,0.75,0.75,,,,,,,,,
448,55008,1792,0.017514733855723535,1.0,1.0,,,,,,,,,
449,55108,1796,0.018099865140899663,1.0,1.0,0.02045242105832813,1.0,1.0,,,,,,
450,55240,1800,0.013470980475251509,1.0,1.0,,,,,,,,,
451,55372,1804,0.015739961870719982,1.0,1.0,,,,,,,,,
452,55472,1808,0.023189130477567235,1.0,1.0,,,,,,,,,
453,55572,1812,0.024184168803881217,1.0,1.0,,,,,,,,,
454,55704,1816,0.009594007825995732,1.0,1.0,,,,,,,,,
455,55836,1820,0.030564729615955452,0.75,0.75,,,,,,,,,
456,55936,1824,0.018857122802837696,1.0,1.0,,,,,,,,,
457,56068,1828,0.01660154700296374,1.0,1.0,0.013871662000146898,1.0,1.0,,,,,,
458,56200,1832,0.016859985331201983,1.0,1.0,,,,,,,,,
459,56300,1836,0.015420746260556372,1.0,1.0,,,,,,,,,
460,56432,1840,0.02288141786087976,0.75,0.75,,,,,,,,,
461,56532,1844,0.011757088966563363,1.0,1.0,,,,,,,,,
462,56664,1848,0.027363758387455167,0.75,0.75,,,,,,,,,
463,56764,1852,0.06090157909594988,0.75,0.75,,,,,,,,,
464,56896,1856,0.017267836513603925,1.0,1.0,,,,,,,,,
465,57028,1860,0.011686588720313012,1.0,1.0,0.031557036340836925,0.75,0.75,,,,,,
466,57128,1864,0.019293736428668735,1.0,1.0,,,,,,,,,
467,57260,1868,0.019958150290549384,1.0,1.0,,,,,,,,,
468,57392,1872,0.017167835906866456,1.0,1.0,,,,,,,,,
469,57524,1876,0.023218298046876952,0.75,0.75,,,,,,,,,
470,57656,1880,0.0204333068640517,1.0,1.0,,,,,,,,,
471,57788,1884,0.022798260343679433,0.75,0.75,,,,,,,,,
472,57920,1888,0.025144609248181952,1.0,1.0,,,,,,,,,
473,58052,1892,0.016576886712764465,1.0,1.0,0.032634507481120636,0.75,0.75,,,,,,
474,58184,1896,0.028149792089898255,0.75,0.75,,,,,,,,,
475,58316,1900,0.023092441286535176,1.0,1.0,,,,,,,,,
476,58448,1904,0.018431679790660384,1.0,1.0,,,,,,,,,
477,58580,1908,0.0240917163775157,0.75,0.75,,,,,,,,,
478,58712,1912,0.02365703391542411,1.0,1.0,,,,,,,,,
479,58844,1916,0.06162826148405656,0.75,0.75,,,,,,,,,
480,58976,1920,0.023849056020862916,1.0,1.0,,,,,,,,,
481,59076,1924,0.024536314803917773,1.0,1.0,0.029976749290826776,0.75,0.75,,,,,,
482,59208,1928,0.023418630656578898,1.0,1.0,,,,,,,,,
483,59340,1932,0.01804169459805053,1.0,1.0,,,,,,,,,
484,59472,1936,0.01718331485717954,1.0,1.0,,,,,,,,,
485,59572,1940,0.024062452381634403,1.0,1.0,,,,,,,,,
486,59672,1944,0.019833199190179587,1.0,1.0,,,,,,,,,
487,59804,1948,0.01863310253969303,1.0,1.0,,,,,,,,,
488,59936,1952,0.022589568248968135,1.0,1.0,,,,,,,,,
489,60068,1956,0.01814929828256027,1.0,1.0,0.02450536702678619,0.75,0.75,,,,,,
490,60200,1960,0.01805718624639667,1.0,1.0,,,,,,,,,
491,60332,1964,0.0235335423538163,1.0,1.0,,,,,,,,,
492,60464,1968,0.023352064911705384,0.75,0.75,,,,,,,,,
493,60564,1972,0.01593817473819399,1.0,1.0,,,,,,,,,
494,60664,1976,0.02021012124085246,1.0,1.0,,,,,,,,,
495,60796,1980,0.016217402670467892,1.0,1.0,,,,,,,,,
496,60896,1984,0.03248759579395785,1.0,1.0,,,,,,,,,
497,61028,1988,0.013018596750739561,1.0,1.0,0.10307283671955397,0.5,0.5,,,,,,
498,61160,1992,0.01673698835107871,1.0,1.0,,,,,,,,,
499,61292,1996,0.014588737044732625,1.0,1.0,,,,,,,,,
500,61424,2000,0.0194396364067984,1.0,1.0,,,,,,,,,
501,61556,2004,0.014235102669093747,1.0,1.0,,,,,,,,,
502,61688,2008,0.013786531581463349,1.0,1.0,,,,,,,,,
503,61820,2012,0.031029745965020082,0.5,0.5,,,,,,,,,
504,61952,2016,0.015533057138213735,1.0,1.0,,,,,,,,,
505,62052,2020,0.020469276106247585,1.0,1.0,0.016818546805773923,1.0,1.0,,,,,,
506,62152,2024,0.020941818637231033,1.0,1.0,,,,,,,,,
507,62284,2028,0.014225406449178309,1.0,1.0,,,,,,,,,
508,62416,2032,0.016784380797662382,1.0,1.0,,,,,,,,,
509,62548,2036,0.050784827951356415,0.75,0.75,,,,,,,,,
510,62680,2040,0.012446518262289603,1.0,1.0,,,,,,,,,
511,62780,2044,0.017037167403971883,1.0,1.0,,,,,,,,,
512,62880,2048,0.019951731264932278,1.0,1.0,,,,,,,,,
513,62980,2052,0.02001068045013805,1.0,1.0,0.015881009986032948,1.0,1.0,,,,,,
514,63112,2056,0.014865222112655375,1.0,1.0,,,,,,,,,
515,63244,2060,0.013118854235806339,1.0,1.0,,,,,,,,,
516,63376,2064,0.013748662415023318,1.0,1.0,,,,,,,,,
517,63508,2068,0.09294932005378997,0.75,0.75,,,,,,,,,
518,63608,2072,0.06283534534953712,0.75,0.75,,,,,,,,,
519,63708,2076,0.019950221083442257,1.0,1.0,,,,,,,,,
520,63840,2080,0.023408420558289435,0.75,0.75,,,,,,,,,
521,63972,2084,0.01670455115678692,1.0,1.0,0.014536896046734003,1.0,1.0,,,,,,
522,64104,2088,0.017627140178537958,1.0,1.0,,,,,,,,,
523,64236,2092,0.015060945455535376,1.0,1.0,,,,,,,,,
524,64368,2096,0.022804046487150346,1.0,1.0,,,,,,,,,
525,64500,2100,0.013777036044698435,1.0,1.0,,,,,,,,,
526,64632,2104,0.03856064977100801,0.75,0.75,,,,,,,,,
527,64732,2108,0.0607787178589164,0.75,0.75,,,,,,,,,
528,64864,2112,0.01598415503634726,1.0,1.0,,,,,,,,,
529,64996,2116,0.018120962243937132,1.0,1.0,0.0444598916781672,0.75,0.75,,,,,,
530,65128,2120,0.016789857773352426,1.0,1.0,,,,,,,,,
531,65260,2124,0.019333615351039272,1.0,1.0,,,,,,,,,
532,65392,2128,0.031136221809579184,0.75,0.75,,,,,,,,,
533,65524,2132,0.01770631798535135,1.0,1.0,,,,,,,,,
534,65624,2136,0.022451650747927945,1.0,1.0,,,,,,,,,
535,65756,2140,0.015964123776975613,1.0,1.0,,,,,,,,,
536,65888,2144,0.01602847894907711,1.0,1.0,,,,,,,,,
537,65988,2148,0.02627276098126761,1.0,1.0,0.01484367015820908,1.0,1.0,,,,,,
538,66120,2152,0.013783978165448617,1.0,1.0,,,,,,,,,
539,66220,2156,0.015015052311049812,1.0,1.0,,,,,,,,,
540,66352,2160,0.01764858846082859,1.0,1.0,,,,,,,,,
541,66484,2164,0.0282423080339737,0.75,0.75,,,,,,,,,
542,66616,2168,0.013643482785707305,1.0,1.0,,,,,,,,,
543,66748,2172,0.016212997902530335,1.0,1.0,,,,,,,,,
544,66880,2176,0.027370589189874298,0.75,0.75,,,,,,,,,
545,66980,2180,0.025731041993634945,1.0,1.0,0.016122161446408968,1.0,1.0,,,,,,
546,67112,2184,0.01846678522893967,1.0,1.0,,,,,,,,,
547,67244,2188,0.019643349937317114,1.0,1.0,,,,,,,,,
548,67376,2192,0.019161402975602187,1.0,1.0,,,,,,,,,
549,67508,2196,0.01605054699073946,1.0,1.0,,,,,,,,,
550,67640,2200,0.014806745300473951,1.0,1.0,,,,,,,,,
551,67772,2204,0.01642933739821331,1.0,1.0,,,,,,,,,
552,67904,2208,0.013861036194754204,1.0,1.0,,,,,,,,,
553,68036,2212,0.012440628450247147,1.0,1.0,0.020583678480152984,1.0,1.0,,,,,,
554,68136,2216,0.026614848187026613,1.0,1.0,,,,,,,,,
555,68268,2220,0.029061872608184703,0.75,0.75,,,,,,,,,
556,68400,2224,0.013359419463375561,1.0,1.0,,,,,,,,,
557,68532,2228,0.017905747656075735,1.0,1.0,,,,,,,,,
558,68632,2232,0.02393893515716021,1.0,1.0,,,,,,,,,
559,68764,2236,0.01488765331581277,1.0,1.0,,,,,,,,,
560,68864,2240,0.06410655807429975,0.75,0.75,,,,,,,,,
561,68964,2244,0.016686813826824694,1.0,1.0,0.019723765273643036,1.0,1.0,,,,,,
562,69096,2248,0.013790004176129285,1.0,1.0,,,,,,,,,
563,69196,2252,0.03096375999387192,0.75,0.75,,,,,,,,,
564,69328,2256,0.013370757499776573,1.0,1.0,,,,,,,,,
565,69460,2260,0.01670265319933037,1.0,1.0,,,,,,,,,
566,69560,2264,0.022026835525503736,1.0,1.0,,,,,,,,,
567,69692,2268,0.01747396392958649,1.0,1.0,,,,,,,,,
568,69792,2272,0.025928372271213977,0.75,0.75,,,,,,,,,
569,69924,2276,0.011609424503824356,1.0,1.0,0.047436857085322116,0.75,0.75,,,,,,
570,70024,2280,0.020996154820157552,1.0,1.0,,,,,,,,,
571,70124,2284,0.019258074933272838,1.0,1.0,,,,,,,,,
572,70224,2288,0.015344656473360299,1.0,1.0,,,,,,,,,
573,70356,2292,0.027739085182115562,0.75,0.75,,,,,,,,,
574,70488,2296,0.01551771228833104,1.0,1.0,,,,,,,,,
575,70620,2300,0.022710455170613392,1.0,1.0,,,,,,,,,
576,70720,2304,0.036884837365514615,0.75,0.75,,,,,,,,,
577,70852,2308,0.014841926598893452,1.0,1.0,0.018861190457121212,1.0,1.0,,,,,,
578,70984,2312,0.016389157771870944,1.0,1.0,,,,,,,,,
579,71116,2316,0.0171322079999527,1.0,1.0,,,,,,,,,
580,71248,2320,0.02536560974934105,0.75,0.75,,,,,,,,,
581,71380,2324,0.057534106989502336,0.75,0.75,,,,,,,,,
582,71512,2328,0.025537239022418133,1.0,1.0,,,,,,,,,
583,71644,2332,0.016261845685735354,1.0,1.0,,,,,,,,,
584,71776,2336,0.022425216736091897,1.0,1.0,,,,,,,,,
585,71908,2340,0.019932566454128848,1.0,1.0,0.01772129129140012,1.0,1.0,,,,,,
586,72040,2344,0.054712572898069994,0.75,0.75,,,,,,,,,
587,72172,2348,0.02162959523443078,1.0,1.0,,,,,,,,,
588,72304,2352,0.01843685054576383,1.0,1.0,,,,,,,,,
589,72436,2356,0.018925428088036822,1.0,1.0,,,,,,,,,
590,72568,2360,0.02482782394849778,1.0,1.0,,,,,,,,,
591,72668,2364,0.02108209563019652,1.0,1.0,,,,,,,,,
592,72768,2368,0.020980659312840544,1.0,1.0,,,,,,,,,
593,72900,2372,0.025007396219582458,0.75,0.75,0.016342147821162598,1.0,1.0,,,,,,
594,73032,2376,0.014200282366942929,1.0,1.0,,,,,,,,,
595,73164,2380,0.01817704195310853,1.0,1.0,,,,,,,,,
596,73264,2384,0.02210442149044108,1.0,1.0,,,,,,,,,
597,73396,2388,0.019090192415313824,1.0,1.0,,,,,,,,,
598,73528,2392,0.01726065358683286,1.0,1.0,,,,,,,,,
599,73660,2396,0.016477165106284702,1.0,1.0,,,,,,,,,
600,73792,2400,0.019366566667818004,1.0,1.0,,,,,,,,,
601,73924,2404,0.024596435110016725,1.0,1.0,0.0352786249468833,0.75,0.75,,,,,,
602,74056,2408,0.015154044649511889,1.0,1.0,,,,,,,,,
603,74188,2412,0.014851180431151079,1.0,1.0,,,,,,,,,
604,74320,2416,0.017839993856383386,1.0,1.0,,,,,,,,,
605,74452,2420,0.0492856438637591,0.75,0.75,,,,,,,,,
606,74584,2424,0.019174130544797663,1.0,1.0,,,,,,,,,
607,74716,2428,0.014039325275889495,1.0,1.0,,,,,,,,,
608,74848,2432,0.017592243079839136,1.0,1.0,,,,,,,,,
609,74948,2436,0.01762324853301076,1.0,1.0,0.01703523879138004,1.0,1.0,,,,,,
610,75080,2440,0.012324788820214963,1.0,1.0,,,,,,,,,
611,75180,2444,0.01784369686215996,1.0,1.0,,,,,,,,,
612,75312,2448,0.016795588797235722,1.0,1.0,,,,,,,,,
613,75444,2452,0.025554318443606124,0.75,0.75,,,,,,,,,
614,75576,2456,0.014385585792574604,1.0,1.0,,,,,,,,,
615,75676,2460,0.01866377746875401,1.0,1.0,,,,,,,,,
616,75808,2464,0.01465196956024954,1.0,1.0,,,,,,,,,
617,75940,2468,0.011089631003513886,1.0,1.0,0.014421135515452762,1.0,1.0,,,,,,
618,76072,2472,0.016396638615118208,1.0,1.0,,,,,,,,,
619,76172,2476,0.016660060216114894,1.0,1.0,,,,,,,,,
620,76304,2480,0.011365350703884475,1.0,1.0,,,,,,,,,
621,76436,2484,0.044537349534003,0.75,0.75,,,,,,,,,
622,76568,2488,0.017580717740716522,1.0,1.0,,,,,,,,,
623,76668,2492,0.012022471952561774,1.0,1.0,,,,,,,,,
624,76800,2496,0.07146427376000532,0.5,0.5,,,,,,,,,
625,76932,2500,0.017461332488409198,1.0,1.0,0.016832316354569533,1.0,1.0,,,,,,
626,77064,2504,0.012919761716409541,1.0,1.0,,,,,,,,,
627,77164,2508,0.023037590825247964,1.0,1.0,,,,,,,,,
628,77296,2512,0.014509588453342418,1.0,1.0,,,,,,,,,
629,77396,2516,0.024034194958694573,1.0,1.0,,,,,,,,,
630,77528,2520,0.01368229136597165,1.0,1.0,,,,,,,,,
631,77660,2524,0.026729837994498386,0.75,0.75,,,,,,,,,
632,77760,2528,0.018008298403378833,1.0,1.0,,,,,,,,,
633,77860,2532,0.019884867897201276,1.0,1.0,0.028274333417607524,0.75,0.75,,,,,,
634,77992,2536,0.0170845342528537,1.0,1.0,,,,,,,,,
635,78092,2540,0.01801040806956962,1.0,1.0,,,,,,,,,
636,78224,2544,0.02047594651695249,1.0,1.0,,,,,,,,,
637,78356,2548,0.018093915478222013,1.0,1.0,,,,,,,,,
638,78488,2552,0.020022780382459474,1.0,1.0,,,,,,,,,
639,78588,2556,0.03879551203342544,0.5,0.5,,,,,,,,,
640,78720,2560,0.049757611821075895,0.75,0.75,,,,,,,,,
641,78852,2564,0.01700224116907677,1.0,1.0,0.03217159915420325,1.0,1.0,,,,,,
642,78984,2568,0.017487108679562196,1.0,1.0,,,,,,,,,
643,79116,2572,0.01874827159254664,1.0,1.0,,,,,,,,,
644,79248,2576,0.015791873782409455,1.0,1.0,,,,,,,,,
645,79380,2580,0.01349888195556815,1.0,1.0,,,,,,,,,
646,79480,2584,0.018539458306994636,1.0,1.0,,,,,,,,,
647,79612,2588,0.03181181052815873,1.0,1.0,,,,,,,,,
648,79744,2592,0.012046314093744855,1.0,1.0,,,,,,,,,
649,79876,2596,0.012137357791173713,1.0,1.0,0.017251199127939855,1.0,1.0,,,,,,
650,80008,2600,0.036604084476009574,0.75,0.75,,,,,,,,,
651,80140,2604,0.013683975101722014,1.0,1.0,,,,,,,,,
652,80240,2608,0.015579143233829501,1.0,1.0,,,,,,,,,
653,80372,2612,0.01838872199929483,1.0,1.0,,,,,,,,,
654,80504,2616,0.01840890840218833,1.0,1.0,,,,,,,,,
655,80636,2620,0.017325670984882892,1.0,1.0,,,,,,,,,
656,80768,2624,0.02253436122798803,0.75,0.75,,,,,,,,,
657,80900,2628,0.01472183849774751,1.0,1.0,0.03408866878571956,0.75,0.75,,,,,,
658,81032,2632,0.059333532872764175,0.5,0.5,,,,,,,,,
659,81164,2636,0.04063467149393915,0.75,0.75,,,,,,,,,
660,81296,2640,0.026131082328802225,0.75,0.75,,,,,,,,,
661,81428,2644,0.01824708510149549,1.0,1.0,,,,,,,,,
662,81528,2648,0.02023980473648332,1.0,1.0,,,,,,,,,
663,81660,2652,0.013421980657863057,1.0,1.0,,,,,,,,,
664,81792,2656,0.016527712838479827,1.0,1.0,,,,,,,,,
665,81924,2660,0.014839216441649795,1.0,1.0,0.014341727483880507,1.0,1.0,,,,,,
666,82056,2664,0.03654418859084672,0.75,0.75,,,,,,,,,
667,82188,2668,0.013475398602021186,1.0,1.0,,,,,,,,,
668,82288,2672,0.02343370751040917,0.75,0.75,,,,,,,,,
669,82388,2676,0.023486708121284516,1.0,1.0,,,,,,,,,
670,82520,2680,0.0258524830102715,0.75,0.75,,,,,,,,,
671,82620,2684,0.014249842048740599,1.0,1.0,,,,,,,,,
672,82752,2688,0.018051945895213067,1.0,1.0,,,,,,,,,
673,82884,2692,0.011490422846895854,1.0,1.0,0.014494297655783158,1.0,1.0,,,,,,
674,83016,2696,0.02125936643453315,1.0,1.0,,,,,,,,,
675,83148,2700,0.016858376961504294,1.0,1.0,,,,,,,,,
676,83280,2704,0.02081883594082683,0.75,0.75,,,,,,,,,
677,83412,2708,0.025251152878966537,0.75,0.75,,,,,,,,,
678,83544,2712,0.03917429721331643,0.75,0.75,,,,,,,,,
679,83676,2716,0.02923008804164624,0.75,0.75,,,,,,,,,
680,83808,2720,0.017560820360731668,1.0,1.0,,,,,,,,,
681,83940,2724,0.01479961340971414,1.0,1.0,0.014558300130672705,1.0,1.0,,,,,,
682,84072,2728,0.012349525246398228,1.0,1.0,,,,,,,,,
683,84204,2732,0.013784480537715355,1.0,1.0,,,,,,,,,
684,84336,2736,0.012685800172434937,1.0,1.0,,,,,,,,,
685,84468,2740,0.015251264920905215,1.0,1.0,,,,,,,,,
686,84600,2744,0.0179671141783615,1.0,1.0,,,,,,,,,
687,84732,2748,0.043121628774947,0.75,0.75,,,,,,,,,
688,84864,2752,0.031465621825765594,0.75,0.75,,,,,,,,,
689,84964,2756,0.015613106307559974,1.0,1.0,0.017899203622702465,1.0,1.0,,,,,,
690,85096,2760,0.029233242316543628,0.75,0.75,,,,,,,,,
691,85228,2764,0.050293808411024654,0.75,0.75,,,,,,,,,
692,85360,2768,0.022481817554789812,0.75,0.75,,,,,,,,,
693,85492,2772,0.017769953669928784,1.0,1.0,,,,,,,,,
694,85592,2776,0.0387041701833156,0.75,0.75,,,,,,,,,
695,85692,2780,0.01659615934274901,1.0,1.0,,,,,,,,,
696,85824,2784,0.015222095792104255,1.0,1.0,,,,,,,,,
697,85956,2788,0.015887452676253137,1.0,1.0,0.012743370957097966,1.0,1.0,,,,,,
698,86056,2792,0.014407418162012771,1.0,1.0,,,,,,,,,
699,86188,2796,0.01954701810943405,1.0,1.0,,,,,,,,,
700,86288,2800,0.02414398269597844,1.0,1.0,,,,,,,,,
701,86388,2804,0.02108966780760359,1.0,1.0,,,,,,,,,
702,86520,2808,0.04937854576127136,0.75,0.75,,,,,,,,,
703,86652,2812,0.014080111343483285,1.0,1.0,,,,,,,,,
704,86784,2816,0.018836017455502653,1.0,1.0,,,,,,,,,
705,86916,2820,0.02521690957736183,0.75,0.75,0.019307626784360155,1.0,1.0,,,,,,
706,87016,2824,0.014619592819126411,1.0,1.0,,,,,,,,,
707,87148,2828,0.012711151912833433,1.0,1.0,,,,,,,,,
708,87280,2832,0.012775263300914047,1.0,1.0,,,,,,,,,
709,87380,2836,0.01572722709649232,1.0,1.0,,,,,,,,,
710,87512,2840,0.05004500224891047,0.5,0.5,,,,,,,,,
711,87612,2844,0.015701046276500773,1.0,1.0,,,,,,,,,
712,87712,2848,0.010152821147348732,1.0,1.0,,,,,,,,,
713,87844,2852,0.025654375518697068,0.75,0.75,0.01766214375857999,1.0,1.0,,,,,,
714,87976,2856,0.042652727960419266,0.5,0.5,,,,,,,,,
715,88108,2860,0.020737174662354505,1.0,1.0,,,,,,,,,
716,88240,2864,0.013587942198159907,1.0,1.0,,,,,,,,,
717,88372,2868,0.015058156820680324,1.0,1.0,,,,,,,,,
718,88504,2872,0.026472994009239987,0.75,0.75,,,,,,,,,
719,88636,2876,0.017238810356884075,1.0,1.0,,,,,,,,,
720,88736,2880,0.018467962146113074,1.0,1.0,,,,,,,,,
721,88868,2884,0.019807749152541874,1.0,1.0,0.03771098276805181,0.75,0.75,,,,,,
722,89000,2888,0.018092976410704866,1.0,1.0,,,,,,,,,
723,89132,2892,0.015628027329889847,1.0,1.0,,,,,,,,,
724,89264,2896,0.019982170809332726,1.0,1.0,,,,,,,,,
725,89396,2900,0.01289326544507958,1.0,1.0,,,,,,,,,
726,89496,2904,0.019103606351506337,1.0,1.0,,,,,,,,,
727,89628,2908,0.023729982611804413,0.75,0.75,,,,,,,,,
728,89728,2912,0.021062912497833774,1.0,1.0,,,,,,,,,
729,89828,2916,0.020664136584774343,1.0,1.0,0.018879562786649633,1.0,1.0,,,,,,
730,89960,2920,0.014585888929764224,1.0,1.0,,,,,,,,,
731,90092,2924,0.015610026716922222,1.0,1.0,,,,,,,,,
732,90224,2928,0.013063341453696468,1.0,1.0,,,,,,,,,
733,90324,2932,0.024386667602958975,1.0,1.0,,,,,,,,,
734,90456,2936,0.012554963695294533,1.0,1.0,,,,,,,,,
735,90588,2940,0.012171994274658005,1.0,1.0,,,,,,,,,
736,90720,2944,0.02843174071902922,0.75,0.75,,,,,,,,,
737,90852,2948,0.014537782913900513,1.0,1.0,0.014523356468887414,1.0,1.0,,,,,,
738,90984,2952,0.015444573015083734,1.0,1.0,,,,,,,,,
739,91116,2956,0.012617137094401867,1.0,1.0,,,,,,,,,
740,91248,2960,0.01658970362350601,1.0,1.0,,,,,,,,,
741,91380,2964,0.013553899980420284,1.0,1.0,,,,,,,,,
742,91480,2968,0.02323525741390919,1.0,1.0,,,,,,,,,
743,91580,2972,0.021649772178063815,1.0,1.0,,,,,,,,,
744,91712,2976,0.01902009831888904,1.0,1.0,,,,,,,,,
745,91812,2980,0.06340966398640377,0.75,0.75,0.022154022461081696,1.0,1.0,,,,,,
746,91944,2984,0.015805292005147752,1.0,1.0,,,,,,,,,
747,92076,2988,0.01702150256357072,1.0,1.0,,,,,,,,,
748,92208,2992,0.017541116076160962,1.0,1.0,,,,,,,,,
749,92308,2996,0.017855848410311712,1.0,1.0,,,,,,,,,
750,92440,3000,0.01232800433262355,1.0,1.0,,,,,,,,,
751,92540,3004,0.024952228138378513,1.0,1.0,,,,0.9496666789054871,0.8879082082965578,0.9766990291262136,0.9926617712286234,0.9863126493064396,0.9301895515487748
752,92640,3008,0.019857992135586453,1.0,1.0,,,,,,,,,
753,92740,3012,0.017037362108840173,1.0,1.0,0.01179308546860966,1.0,1.0,,,,,,
754,92840,3016,0.029364038949588573,0.75,0.75,,,,,,,,,
755,92972,3020,0.013524114321489833,1.0,1.0,,,,,,,,,
756,93104,3024,0.013858408359531043,1.0,1.0,,,,,,,,,
757,93204,3028,0.012963130786126082,1.0,1.0,,,,,,,,,
758,93336,3032,0.013663728839783288,1.0,1.0,,,,,,,,,
759,93436,3036,0.015290199564281765,1.0,1.0,,,,,,,,,
760,93568,3040,0.03930539424659628,0.75,0.75,,,,,,,,,
761,93700,3044,0.013826297631012494,1.0,1.0,0.016155561270988984,1.0,1.0,,,,,,
762,93832,3048,0.013090864864781226,1.0,1.0,,,,,,,,,
763,93964,3052,0.014754073715741925,1.0,1.0,,,,,,,,,
764,94096,3056,0.015727622547708507,1.0,1.0,,,,,,,,,
765,94196,3060,0.01788064738488174,1.0,1.0,,,,,,,,,
766,94328,3064,0.01488447175739566,1.0,1.0,,,,,,,,,
767,94460,3068,0.02957616618220527,0.75,0.75,,,,,,,,,
768,94592,3072,0.012166318246518131,1.0,1.0,,,,,,,,,
769,94692,3076,0.013549934970751562,1.0,1.0,0.010069941297952027,1.0,1.0,,,,,,
770,94792,3080,0.022187034823433958,1.0,1.0,,,,,,,,,
771,94924,3084,0.017112500486828143,1.0,1.0,,,,,,,,,
772,95056,3088,0.00967591023922978,1.0,1.0,,,,,,,,,
773,95188,3092,0.017387095351641617,1.0,1.0,,,,,,,,,
774,95320,3096,0.015585920495982463,1.0,1.0,,,,,,,,,
775,95452,3100,0.012260904048810061,1.0,1.0,,,,,,,,,
776,95584,3104,0.013254490536796767,1.0,1.0,,,,,,,,,
777,95716,3108,0.016061218260770147,1.0,1.0,0.010702281145299822,1.0,1.0,,,,,,
778,95848,3112,0.01329189267479933,1.0,1.0,,,,,,,,,
