step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
393,49124,1572,0.02414139591807384,1.0,1.0,0.02314386721750907,1.0,1.0,,,,,,
394,49256,1576,0.027001479385112357,0.75,0.75,,,,,,,,,
395,49388,1580,0.020604571548274178,1.0,1.0,,,,,,,,,
396,49520,1584,0.023058103843434312,1.0,1.0,,,,,,,,,
397,49652,1588,0.022875071625841206,1.0,1.0,,,,,,,,,
398,49784,1592,0.01659190258279068,1.0,1.0,,,,,,,,,
399,49916,1596,0.022205903324463632,1.0,1.0,,,,,,,,,
400,50048,1600,0.013727139132241746,1.0,1.0,,,,,,,,,
401,50180,1604,0.06040344335779765,0.75,0.75,0.021174736718826352,1.0,1.0,,,,,,
402,50312,1608,0.021467371676253608,1.0,1.0,,,,,,,,,
403,50444,1612,0.017936207748725792,1.0,1.0,,,,,,,,,
404,50576,1616,0.023726014768888037,0.75,0.75,,,,,,,,,
405,50708,1620,0.022279597149113217,1.0,1.0,,,,,,,,,
406,50840,1624,0.021885794794120554,1.0,1.0,,,,,,,,,
407,50972,1628,0.02655799058838966,1.0,1.0,,,,,,,,,
408,51104,1632,0.03802744883759715,0.75,0.75,,,,,,,,,
409,51236,1636,0.03737696709097008,0.75,0.75,0.026274379768083236,0.75,0.75,,,,,,
410,51368,1640,0.02072266508210305,1.0,1.0,,,,,,,,,
411,51500,1644,0.038399862499745724,0.75,0.75,,,,,,,,,
412,51632,1648,0.019818846324105837,1.0,1.0,,,,,,,,,
413,51764,1652,0.0153547605753829,1.0,1.0,,,,,,,,,
414,51896,1656,0.022436306243762374,1.0,1.0,,,,,,,,,
415,52028,1660,0.017970080566660728,1.0,1.0,,,,,,,,,
416,52160,1664,0.026113683562880394,1.0,1.0,,,,,,,,,
417,52292,1668,0.016236404536533657,1.0,1.0,0.020413626979926675,1.0,1.0,,,,,,
418,52392,1672,0.0169447187649151,1.0,1.0,,,,,,,,,
419,52492,1676,0.020690568186179613,1.0,1.0,,,,,,,,,
420,52624,1680,0.019971365403055188,1.0,1.0,,,,,,,,,
421,52756,1684,0.01500214241990875,1.0,1.0,,,,,,,,,
422,52856,1688,0.02764821859842603,1.0,1.0,,,,,,,,,
423,52956,1692,0.019653528290681,1.0,1.0,,,,,,,,,
424,53088,1696,0.01625847633045851,1.0,1.0,,,,,,,,,
425,53220,1700,0.019590813522946747,0.75,0.75,0.02914359358193082,0.75,0.75,,,,,,
426,53352,1704,0.030346035760940138,0.75,0.75,,,,,,,,,
427,53484,1708,0.016064356752507933,1.0,1.0,,,,,,,,,
428,53584,1712,0.024196332975123667,1.0,1.0,,,,,,,,,
429,53716,1716,0.01777561049702968,1.0,1.0,,,,,,,,,
430,53816,1720,0.042114549841309475,0.75,0.75,,,,,,,,,
431,53948,1724,0.01573454166890542,1.0,1.0,,,,,,,,,
432,54080,1728,0.01703568949453597,1.0,1.0,,,,,,,,,
433,54180,1732,0.025408251998141312,1.0,1.0,0.029653374831964927,1.0,1.0,,,,,,
434,54280,1736,0.03356785396441372,0.75,0.75,,,,,,,,,
435,54412,1740,0.018556567918004703,1.0,1.0,,,,,,,,,
436,54544,1744,0.017112488779030745,1.0,1.0,,,,,,,,,
437,54676,1748,0.01853305414835688,1.0,1.0,,,,,,,,,
438,54808,1752,0.016586349262887552,1.0,1.0,,,,,,,,,
439,54908,1756,0.02216262147333661,1.0,1.0,,,,,,,,,
440,55008,1760,0.02359270145550757,1.0,1.0,,,,,,,,,
441,55140,1764,0.019714363202180892,1.0,1.0,0.013974054492770449,1.0,1.0,,,,,,
442,55272,1768,0.018461887983658012,1.0,1.0,,,,,,,,,
443,55372,1772,0.022093733073540987,1.0,1.0,,,,,,,,,
444,55472,1776,0.021641622386586432,1.0,1.0,,,,,,,,,
445,55604,1780,0.016090987569767776,1.0,1.0,,,,,,,,,
446,55736,1784,0.05100608873997629,0.5,0.5,,,,,,,,,
447,55836,1788,0.04129371554609785,0.75,0.75,,,,,,,,,
448,55968,1792,0.013716155467346882,1.0,1.0,,,,,,,,,
449,56100,1796,0.03451649768785842,0.5,0.5,0.024991749981557947,1.0,1.0,,,,,,
450,56232,1800,0.047471167990510425,0.75,0.75,,,,,,,,,
451,56364,1804,0.016268035662781132,1.0,1.0,,,,,,,,,
452,56464,1808,0.013071414887814778,1.0,1.0,,,,,,,,,
453,56596,1812,0.024555014350164585,0.75,0.75,,,,,,,,,
454,56696,1816,0.08254883633756589,0.75,0.75,,,,,,,,,
455,56828,1820,0.13260557086911715,0.25,0.25,,,,,,,,,
456,56960,1824,0.04210065558224528,0.5,0.5,,,,,,,,,
457,57092,1828,0.018313060827672412,1.0,1.0,0.027742190424300282,1.0,1.0,,,,,,
458,57192,1832,0.023731851451266262,1.0,1.0,,,,,,,,,
459,57292,1836,0.03176819243376334,0.75,0.75,,,,,,,,,
460,57424,1840,0.023690360422733647,1.0,1.0,,,,,,,,,
461,57556,1844,0.018955172826308625,1.0,1.0,,,,,,,,,
462,57688,1848,0.03016667184563403,1.0,1.0,,,,,,,,,
463,57820,1852,0.02186727804302791,1.0,1.0,,,,,,,,,
464,57920,1856,0.026924700686290635,1.0,1.0,,,,,,,,,
465,58020,1860,0.02110240865423596,1.0,1.0,0.028883286637274068,0.75,0.75,,,,,,
466,58152,1864,0.03084315267573402,0.75,0.75,,,,,,,,,
467,58284,1868,0.03677757824275432,0.75,0.75,,,,,,,,,
468,58416,1872,0.019547818223722972,1.0,1.0,,,,,,,,,
469,58548,1876,0.02716942609142279,0.75,0.75,,,,,,,,,
470,58680,1880,0.028866220954560047,1.0,1.0,,,,,,,,,
471,58812,1884,0.018769074726633337,1.0,1.0,,,,,,,,,
472,58912,1888,0.021610106835881503,1.0,1.0,,,,,,,,,
473,59044,1892,0.02384219180794389,0.75,0.75,0.0181028277928408,1.0,1.0,,,,,,
474,59144,1896,0.031007359241672628,0.75,0.75,,,,,,,,,
475,59276,1900,0.021947651509052552,1.0,1.0,,,,,,,,,
476,59408,1904,0.030871246701879046,0.75,0.75,,,,,,,,,
477,59540,1908,0.024076915036384892,1.0,1.0,,,,,,,,,
478,59672,1912,0.017876705857293018,1.0,1.0,,,,,,,,,
479,59804,1916,0.01792822903692496,1.0,1.0,,,,,,,,,
480,59936,1920,0.02326182938120354,0.75,0.75,,,,,,,,,
481,60068,1924,0.019775542526726895,1.0,1.0,0.015397067905325343,1.0,1.0,,,,,,
482,60200,1928,0.049024809695749794,0.75,0.75,,,,,,,,,
483,60332,1932,0.01780901182357553,1.0,1.0,,,,,,,,,
484,60432,1936,0.021460117348298505,1.0,1.0,,,,,,,,,
485,60532,1940,0.021218091335817913,1.0,1.0,,,,,,,,,
486,60664,1944,0.01876144939694569,1.0,1.0,,,,,,,,,
487,60796,1948,0.015715896507653045,1.0,1.0,,,,,,,,,
488,60928,1952,0.014033120188310022,1.0,1.0,,,,,,,,,
489,61060,1956,0.01643543412597524,1.0,1.0,0.018319220455923643,1.0,1.0,,,,,,
490,61192,1960,0.015123067925069622,1.0,1.0,,,,,,,,,
491,61324,1964,0.025586237926131617,0.75,0.75,,,,,,,,,
492,61424,1968,0.02127373720790274,1.0,1.0,,,,,,,,,
493,61556,1972,0.05395031617885478,0.75,0.75,,,,,,,,,
494,61688,1976,0.017416946370915412,1.0,1.0,,,,,,,,,
495,61788,1980,0.013852225337165389,1.0,1.0,,,,,,,,,
496,61920,1984,0.013318994023404683,1.0,1.0,,,,,,,,,
497,62052,1988,0.014671753006467442,1.0,1.0,0.09395601455452149,0.75,0.75,,,,,,
498,62184,1992,0.027169335642945783,0.75,0.75,,,,,,,,,
499,62284,1996,0.019285755676308632,1.0,1.0,,,,,,,,,
500,62416,2000,0.017120516390066315,1.0,1.0,,,,,,,,,
501,62548,2004,0.03552278195325755,0.75,0.75,,,,,,,,,
502,62680,2008,0.02754278846604194,0.75,0.75,,,,,,,,,
503,62812,2012,0.019713790907995302,1.0,1.0,,,,,,,,,
504,62944,2016,0.021666531686601334,1.0,1.0,,,,,,,,,
505,63076,2020,0.014822107186313075,1.0,1.0,0.019718418670707935,1.0,1.0,,,,,,
506,63208,2024,0.023238278333431592,1.0,1.0,,,,,,,,,
507,63340,2028,0.02045620837658646,1.0,1.0,,,,,,,,,
508,63472,2032,0.03420122709411998,0.75,0.75,,,,,,,,,
509,63604,2036,0.018758811905789798,1.0,1.0,,,,,,,,,
510,63736,2040,0.01439034286318119,1.0,1.0,,,,,,,,,
511,63836,2044,0.02226997481743638,1.0,1.0,,,,,,,,,
512,63968,2048,0.017779515524467226,1.0,1.0,,,,,,,,,
513,64100,2052,0.017103275743559153,1.0,1.0,0.024701922289514754,1.0,1.0,,,,,,
514,64232,2056,0.017782907176808745,1.0,1.0,,,,,,,,,
515,64364,2060,0.028167237898770736,0.75,0.75,,,,,,,,,
516,64496,2064,0.021150353914065643,1.0,1.0,,,,,,,,,
517,64628,2068,0.04648608587434863,0.75,0.75,,,,,,,,,
518,64728,2072,0.021916855744408773,1.0,1.0,,,,,,,,,
519,64860,2076,0.04185309020152317,0.75,0.75,,,,,,,,,
520,64992,2080,0.018048835693998625,1.0,1.0,,,,,,,,,
521,65124,2084,0.017659420913159918,1.0,1.0,0.018844212567018986,1.0,1.0,,,,,,
522,65256,2088,0.021364745790147025,1.0,1.0,,,,,,,,,
523,65388,2092,0.024803194384408016,1.0,1.0,,,,,,,,,
524,65520,2096,0.014663275639964012,1.0,1.0,,,,,,,,,
525,65588,2100,0.026273015208189466,1.0,1.0,,,,,,,,,
526,65688,2104,0.02001826401524643,1.0,1.0,,,,,,,,,
527,65820,2108,0.02118241408464655,1.0,1.0,,,,,,,,,
528,65952,2112,0.02009504367042041,1.0,1.0,,,,,,,,,
529,66084,2116,0.023478859325500707,1.0,1.0,0.014392340390540995,1.0,1.0,,,,,,
530,66216,2120,0.0268932571137907,1.0,1.0,,,,,,,,,
531,66316,2124,0.01912518788535939,1.0,1.0,,,,,,,,,
532,66448,2128,0.02001840517579012,1.0,1.0,,,,,,,,,
533,66580,2132,0.01662426478710586,1.0,1.0,,,,,,,,,
534,66712,2136,0.018044349061817684,1.0,1.0,,,,,,,,,
535,66844,2140,0.017731467114194856,1.0,1.0,,,,,,,,,
536,66976,2144,0.018611949997705324,1.0,1.0,,,,,,,,,
537,67108,2148,0.027324623942881772,0.75,0.75,0.03786187926723869,0.75,0.75,,,,,,
538,67240,2152,0.038977153124756116,0.75,0.75,,,,,,,,,
539,67340,2156,0.013724969253501815,1.0,1.0,,,,,,,,,
540,67472,2160,0.020631864007800687,1.0,1.0,,,,,,,,,
541,67572,2164,0.017841552591380604,1.0,1.0,,,,,,,,,
542,67672,2168,0.015514957178547019,1.0,1.0,,,,,,,,,
543,67804,2172,0.026979827333789216,0.75,0.75,,,,,,,,,
544,67936,2176,0.027177934159301458,1.0,1.0,,,,,,,,,
545,68068,2180,0.011932559689821574,1.0,1.0,0.019473662507977375,1.0,1.0,,,,,,
546,68200,2184,0.016988629575580488,1.0,1.0,,,,,,,,,
547,68300,2188,0.01902960302593935,1.0,1.0,,,,,,,,,
548,68432,2192,0.06374731234582214,0.5,0.5,,,,,,,,,
549,68532,2196,0.038122031459311076,0.75,0.75,,,,,,,,,
550,68664,2200,0.029170687671888802,0.5,0.5,,,,,,,,,
551,68796,2204,0.01569267395839688,1.0,1.0,,,,,,,,,
552,68896,2208,0.020826174390125136,1.0,1.0,,,,,,,,,
553,69028,2212,0.019540839789189593,1.0,1.0,0.06057817316805844,0.75,0.75,,,,,,
554,69128,2216,0.01932698066218715,1.0,1.0,,,,,,,,,
555,69228,2220,0.014025321911085487,1.0,1.0,,,,,,,,,
556,69328,2224,0.019247407763349052,1.0,1.0,,,,,,,,,
557,69460,2228,0.01543413738536174,1.0,1.0,,,,,,,,,
558,69592,2232,0.01710158967229404,1.0,1.0,,,,,,,,,
559,69724,2236,0.02034462594350316,1.0,1.0,,,,,,,,,
560,69856,2240,0.03314308434046779,0.75,0.75,,,,,,,,,
561,69988,2244,0.045904955293708555,0.5,0.5,0.016225802885401208,1.0,1.0,,,,,,
562,70120,2248,0.018941901558634983,1.0,1.0,,,,,,,,,
563,70252,2252,0.014058332695021818,1.0,1.0,,,,,,,,,
564,70384,2256,0.014891619170530248,1.0,1.0,,,,,,,,,
565,70484,2260,0.026464873039813024,0.75,0.75,,,,,,,,,
566,70616,2264,0.01682910517019991,1.0,1.0,,,,,,,,,
567,70748,2268,0.014760684569134808,1.0,1.0,,,,,,,,,
568,70880,2272,0.01812373275849495,1.0,1.0,,,,,,,,,
569,71012,2276,0.043834975717445566,0.75,0.75,0.0178534455975273,1.0,1.0,,,,,,
570,71144,2280,0.027286976837956445,0.75,0.75,,,,,,,,,
571,71276,2284,0.029379327180708972,1.0,1.0,,,,,,,,,
572,71408,2288,0.041307158414463176,0.75,0.75,,,,,,,,,
573,71540,2292,0.017233176415309116,1.0,1.0,,,,,,,,,
574,71672,2296,0.014562367963733324,1.0,1.0,,,,,,,,,
575,71804,2300,0.02407765204596217,0.75,0.75,,,,,,,,,
576,71936,2304,0.01788891919701939,1.0,1.0,,,,,,,,,
577,72068,2308,0.01978351818343185,1.0,1.0,0.02020665760190923,1.0,1.0,,,,,,
578,72200,2312,0.05284657440820183,0.75,0.75,,,,,,,,,
579,72332,2316,0.012313487557410099,1.0,1.0,,,,,,,,,
580,72464,2320,0.02272945064410351,1.0,1.0,,,,,,,,,
581,72596,2324,0.020873568982128745,1.0,1.0,,,,,,,,,
582,72728,2328,0.016248316034716482,1.0,1.0,,,,,,,,,
583,72860,2332,0.019662144938549772,1.0,1.0,,,,,,,,,
584,72992,2336,0.017526652328637055,1.0,1.0,,,,,,,,,
585,73124,2340,0.017719168792316393,1.0,1.0,0.022512335079560818,1.0,1.0,,,,,,
586,73256,2344,0.019641660259898115,1.0,1.0,,,,,,,,,
587,73388,2348,0.015967819216484713,1.0,1.0,,,,,,,,,
588,73520,2352,0.03215359090682341,0.75,0.75,,,,,,,,,
589,73652,2356,0.028342946335415037,0.75,0.75,,,,,,,,,
590,73784,2360,0.013592661687293912,1.0,1.0,,,,,,,,,
591,73916,2364,0.011561111308160435,1.0,1.0,,,,,,,,,
592,74048,2368,0.017285827542216338,1.0,1.0,,,,,,,,,
593,74148,2372,0.02615531857633414,1.0,1.0,0.016267713944307614,1.0,1.0,,,,,,
594,74280,2376,0.016046796967947898,1.0,1.0,,,,,,,,,
595,74412,2380,0.017310549430293348,1.0,1.0,,,,,,,,,
596,74544,2384,0.03341210615287536,0.75,0.75,,,,,,,,,
597,74644,2388,0.04933246094379229,0.75,0.75,,,,,,,,,
598,74776,2392,0.01619783667631509,1.0,1.0,,,,,,,,,
599,74876,2396,0.043982678036916245,0.75,0.75,,,,,,,,,
600,74976,2400,0.019350972866477228,1.0,1.0,,,,,,,,,
601,75108,2404,0.017919787631003603,1.0,1.0,0.018044856546460437,1.0,1.0,,,,,,
602,75240,2408,0.01856060494900504,1.0,1.0,,,,,,,,,
603,75372,2412,0.021942387666312586,1.0,1.0,,,,,,,,,
604,75472,2416,0.014612369951423718,1.0,1.0,,,,,,,,,
605,75604,2420,0.027336003118273593,0.75,0.75,,,,,,,,,
606,75736,2424,0.020533690171873786,1.0,1.0,,,,,,,,,
607,75868,2428,0.01772487987131967,1.0,1.0,,,,,,,,,
608,76000,2432,0.021060995136092518,1.0,1.0,,,,,,,,,
609,76132,2436,0.016766466452362606,1.0,1.0,0.018183485628071025,1.0,1.0,,,,,,
610,76264,2440,0.01791617430295446,1.0,1.0,,,,,,,,,
611,76396,2444,0.031570188490896385,0.75,0.75,,,,,,,,,
612,76496,2448,0.027933814327454915,1.0,1.0,,,,,,,,,
613,76628,2452,0.015195209184814758,1.0,1.0,,,,,,,,,
614,76760,2456,0.018920189606290307,1.0,1.0,,,,,,,,,
615,76892,2460,0.013553563348036732,1.0,1.0,,,,,,,,,
616,77024,2464,0.017607902869691543,1.0,1.0,,,,,,,,,
617,77156,2468,0.03988159342102506,0.75,0.75,0.01618012403030889,1.0,1.0,,,,,,
618,77288,2472,0.01640841321494236,1.0,1.0,,,,,,,,,
619,77388,2476,0.019794187667398547,1.0,1.0,,,,,,,,,
620,77520,2480,0.014942327382530608,1.0,1.0,,,,,,,,,
621,77652,2484,0.017204985006162583,1.0,1.0,,,,,,,,,
622,77784,2488,0.01653816193572993,1.0,1.0,,,,,,,,,
623,77916,2492,0.01406122504906307,1.0,1.0,,,,,,,,,
624,78016,2496,0.04848261499116235,0.75,0.75,,,,,,,,,
625,78148,2500,0.014695978782533531,1.0,1.0,0.019131560418115895,1.0,1.0,,,,,,
626,78280,2504,0.018582723848408023,1.0,1.0,,,,,,,,,
627,78412,2508,0.018803528144537725,1.0,1.0,,,,,,,,,
628,78544,2512,0.01669848227431885,1.0,1.0,,,,,,,,,
629,78676,2516,0.0156853893761388,1.0,1.0,,,,,,,,,
630,78808,2520,0.013187765135712652,1.0,1.0,,,,,,,,,
631,78908,2524,0.01768734869011496,1.0,1.0,,,,,,,,,
632,79040,2528,0.015609958208256104,1.0,1.0,,,,,,,,,
633,79172,2532,0.0258759789293606,0.75,0.75,0.016385792734799905,1.0,1.0,,,,,,
634,79304,2536,0.015223628343532027,1.0,1.0,,,,,,,,,
635,79436,2540,0.02862571035212511,0.75,0.75,,,,,,,,,
636,79536,2544,0.02395348383118896,1.0,1.0,,,,,,,,,
637,79668,2548,0.014014091121752018,1.0,1.0,,,,,,,,,
638,79800,2552,0.014402127547858756,1.0,1.0,,,,,,,,,
639,79932,2556,0.05058841940015327,0.75,0.75,,,,,,,,,
640,80064,2560,0.02147473253693761,0.75,0.75,,,,,,,,,
641,80196,2564,0.014007745179644645,1.0,1.0,0.01861087978368204,0.75,0.75,,,,,,
642,80328,2568,0.014255427098167957,1.0,1.0,,,,,,,,,
643,80460,2572,0.04738840684360184,0.75,0.75,,,,,,,,,
644,80592,2576,0.018110791818557036,1.0,1.0,,,,,,,,,
645,80692,2580,0.025216919688088337,1.0,1.0,,,,,,,,,
646,80824,2584,0.017559214670410484,1.0,1.0,,,,,,,,,
647,80956,2588,0.015844283097777634,1.0,1.0,,,,,,,,,
648,81088,2592,0.015620138732390956,1.0,1.0,,,,,,,,,
649,81188,2596,0.014674103683015194,1.0,1.0,0.01739541078174767,1.0,1.0,,,,,,
650,81320,2600,0.02641370663932776,0.75,0.75,,,,,,,,,
651,81452,2604,0.015032287937522143,1.0,1.0,,,,,,,,,
652,81584,2608,0.014410036388720755,1.0,1.0,,,,,,,,,
653,81716,2612,0.027873137266244612,0.75,0.75,,,,,,,,,
654,81848,2616,0.015619227667714598,1.0,1.0,,,,,,,,,
655,81980,2620,0.021015879371655895,1.0,1.0,,,,,,,,,
656,82112,2624,0.06799041463954722,0.5,0.5,,,,,,,,,
657,82244,2628,0.040861467993145204,0.5,0.5,0.019637888618179507,1.0,1.0,,,,,,
658,82344,2632,0.024146042962142927,1.0,1.0,,,,,,,,,
659,82444,2636,0.02850446860950721,1.0,1.0,,,,,,,,,
660,82576,2640,0.025347494477471456,0.75,0.75,,,,,,,,,
661,82708,2644,0.018980175415990178,1.0,1.0,,,,,,,,,
662,82840,2648,0.017060378733159496,1.0,1.0,,,,,,,,,
663,82972,2652,0.025101194577814567,0.75,0.75,,,,,,,,,
664,83104,2656,0.033863990629292864,0.75,0.75,,,,,,,,,
665,83236,2660,0.017227539301097182,1.0,1.0,0.02149937218293113,1.0,1.0,,,,,,
666,83368,2664,0.02407114085224294,0.75,0.75,,,,,,,,,
667,83468,2668,0.017897013691760246,1.0,1.0,,,,,,,,,
668,83600,2672,0.022429158399332606,0.75,0.75,,,,,,,,,
669,83700,2676,0.04507250433666892,0.75,0.75,,,,,,,,,
670,83800,2680,0.021197913052938208,1.0,1.0,,,,,,,,,
671,83932,2684,0.015467833312950461,1.0,1.0,,,,,,,,,
672,84064,2688,0.05057653548103076,0.75,0.75,,,,,,,,,
673,84164,2692,0.01935254963004657,1.0,1.0,0.017641738019104878,1.0,1.0,,,,,,
674,84296,2696,0.025854806543058547,0.75,0.75,,,,,,,,,
675,84428,2700,0.017499386518992424,1.0,1.0,,,,,,,,,
676,84560,2704,0.02174102946067478,1.0,1.0,,,,,,,,,
677,84692,2708,0.01891897344439457,1.0,1.0,,,,,,,,,
678,84824,2712,0.02167996381381954,0.75,0.75,,,,,,,,,
679,84956,2716,0.025685517736747557,1.0,1.0,,,,,,,,,
680,85088,2720,0.015173580704524738,1.0,1.0,,,,,,,,,
681,85220,2724,0.02193341519530975,1.0,1.0,0.024137667072054683,1.0,1.0,,,,,,
682,85320,2728,0.026355328168962546,1.0,1.0,,,,,,,,,
683,85420,2732,0.021766498776647342,1.0,1.0,,,,,,,,,
684,85520,2736,0.05395115949330829,0.75,0.75,,,,,,,,,
685,85620,2740,0.044360438266188185,0.75,0.75,,,,,,,,,
686,85720,2744,0.04634035886206978,0.75,0.75,,,,,,,,,
687,85852,2748,0.02313189621941092,1.0,1.0,,,,,,,,,
688,85984,2752,0.01839236758428143,1.0,1.0,,,,,,,,,
689,86116,2756,0.020645230217673997,1.0,1.0,0.021368089095257118,1.0,1.0,,,,,,
690,86248,2760,0.03145904269432378,0.75,0.75,,,,,,,,,
691,86380,2764,0.016965445010552003,1.0,1.0,,,,,,,,,
692,86480,2768,0.03699168362569556,0.5,0.5,,,,,,,,,
693,86612,2772,0.019159013321570908,1.0,1.0,,,,,,,,,
694,86744,2776,0.016204504280817673,1.0,1.0,,,,,,,,,
695,86876,2780,0.023837724709283064,1.0,1.0,,,,,,,,,
696,87008,2784,0.0442916238988039,0.75,0.75,,,,,,,,,
697,87140,2788,0.03275593557313244,0.75,0.75,0.015837760011097542,1.0,1.0,,,,,,
698,87272,2792,0.016077547317803465,1.0,1.0,,,,,,,,,
699,87372,2796,0.021218283061477147,1.0,1.0,,,,,,,,,
700,87504,2800,0.019611644236424298,1.0,1.0,,,,,,,,,
701,87636,2804,0.019444362830853948,1.0,1.0,,,,,,,,,
702,87768,2808,0.015865178774180536,1.0,1.0,,,,,,,,,
703,87900,2812,0.03939841968463497,0.75,0.75,,,,,,,,,
704,88032,2816,0.017318622879590753,1.0,1.0,,,,,,,,,
705,88164,2820,0.01737140552238799,1.0,1.0,0.013687003152966283,1.0,1.0,,,,,,
706,88264,2824,0.022674919871100957,1.0,1.0,,,,,,,,,
707,88396,2828,0.028430591460836187,0.75,0.75,,,,,,,,,
708,88528,2832,0.01661828754420952,1.0,1.0,,,,,,,,,
709,88660,2836,0.01950723743378145,1.0,1.0,,,,,,,,,
710,88760,2840,0.019928546569811467,1.0,1.0,,,,,,,,,
711,88892,2844,0.020412415297682285,1.0,1.0,,,,,,,,,
712,89024,2848,0.01665834311271866,1.0,1.0,,,,,,,,,
713,89156,2852,0.05285235222332318,0.5,0.5,0.014839315907576065,1.0,1.0,,,,,,
714,89288,2856,0.056246721449828944,0.75,0.75,,,,,,,,,
715,89420,2860,0.016068259929814133,1.0,1.0,,,,,,,,,
716,89520,2864,0.04053657356299937,0.75,0.75,,,,,,,,,
717,89652,2868,0.012213458433675583,1.0,1.0,,,,,,,,,
718,89784,2872,0.013223363398380457,1.0,1.0,,,,,,,,,
719,89916,2876,0.022052146253953707,1.0,1.0,,,,,,,,,
720,90016,2880,0.018076684227362798,1.0,1.0,,,,,,,,,
721,90116,2884,0.04275583936379273,0.75,0.75,0.020925661833672393,1.0,1.0,,,,,,
722,90248,2888,0.03172773582321042,0.75,0.75,,,,,,,,,
723,90380,2892,0.019896126655467014,1.0,1.0,,,,,,,,,
724,90480,2896,0.036900763670153845,0.75,0.75,,,,,,,,,
725,90612,2900,0.016046183771136386,1.0,1.0,,,,,,,,,
726,90744,2904,0.017072325621350047,1.0,1.0,,,,,,,,,
727,90876,2908,0.01587786761302269,1.0,1.0,,,,,,,,,
728,91008,2912,0.016702506416376366,1.0,1.0,,,,,,,,,
729,91140,2916,0.021975272862251816,0.75,0.75,0.0263827015061391,1.0,1.0,,,,,,
730,91272,2920,0.022900804296118623,0.75,0.75,,,,,,,,,
731,91404,2924,0.014666071261750062,1.0,1.0,,,,,,,,,
732,91536,2928,0.014478623781687927,1.0,1.0,,,,,,,,,
733,91668,2932,0.021575216406464502,1.0,1.0,,,,,,,,,
734,91800,2936,0.014678675650063725,1.0,1.0,,,,,,,,,
735,91932,2940,0.012313574705572136,1.0,1.0,,,,,,,,,
736,92064,2944,0.016791172450517707,1.0,1.0,,,,,,,,,
737,92164,2948,0.018636162221341315,1.0,1.0,0.03274102583539616,0.5,0.5,,,,,,
738,92296,2952,0.013554675889454302,1.0,1.0,,,,,,,,,
739,92428,2956,0.01600315561596517,1.0,1.0,,,,,,,,,
740,92560,2960,0.016130220280970206,1.0,1.0,,,,,,,,,
741,92692,2964,0.06912938851345642,0.5,0.5,,,,,,,,,
742,92792,2968,0.01665672291413216,1.0,1.0,,,,,,,,,
743,92892,2972,0.019263421708740985,1.0,1.0,,,,,,,,,
744,92992,2976,0.01686171566079641,1.0,1.0,,,,,,,,,
745,93124,2980,0.042645752068964385,0.75,0.75,0.01678690875804989,1.0,1.0,,,,,,
746,93224,2984,0.04449239550645264,0.75,0.75,,,,,,,,,
747,93356,2988,0.05633155316864305,0.75,0.75,,,,,,,,,
748,93488,2992,0.035973315106942044,0.75,0.75,,,,,,,,,
749,93588,2996,0.01808522864642176,1.0,1.0,,,,,,,,,
750,93720,3000,0.016184291261124598,1.0,1.0,,,,,,,,,
751,93820,3004,0.029363937183507004,1.0,1.0,,,,,,,,,
752,93952,3008,0.012797197938347153,1.0,1.0,,,,0.8989999890327454,0.9591160220994475,0.7654320987654321,0.9801069826525347,0.9648222196559715,0.851397743992153
753,94084,3012,0.01716478991988197,1.0,1.0,0.02698205098742506,0.75,0.75,,,,,,
754,94216,3016,0.011767508335294111,1.0,1.0,,,,,,,,,
755,94348,3020,0.01980443557355557,1.0,1.0,,,,,,,,,
756,94480,3024,0.043893483291067244,0.5,0.5,,,,,,,,,
757,94612,3028,0.01361050809988001,1.0,1.0,,,,,,,,,
758,94744,3032,0.016202309837588018,1.0,1.0,,,,,,,,,
759,94844,3036,0.01962510834223394,1.0,1.0,,,,,,,,,
760,94976,3040,0.022372402633063754,0.75,0.75,,,,,,,,,
761,95108,3044,0.020485968167549797,1.0,1.0,0.0173642390097757,1.0,1.0,,,,,,
762,95240,3048,0.018915286015828772,1.0,1.0,,,,,,,,,
763,95372,3052,0.020677529632046117,1.0,1.0,,,,,,,,,
764,95504,3056,0.019308049804695884,1.0,1.0,,,,,,,,,
765,95636,3060,0.024127184587842406,0.75,0.75,,,,,,,,,
766,95768,3064,0.011670822696270875,1.0,1.0,,,,,,,,,
767,95900,3068,0.04326012052483349,0.75,0.75,,,,,,,,,
768,96000,3072,0.021119769956870486,1.0,1.0,,,,,,,,,
769,96100,3076,0.01922482888542646,1.0,1.0,0.01734553683510569,1.0,1.0,,,,,,
770,96232,3080,0.024151302523056303,0.75,0.75,,,,,,,,,
771,96364,3084,0.01578644609865151,1.0,1.0,,,,,,,,,
772,96496,3088,0.016315090715820588,1.0,1.0,,,,,,,,,
773,96628,3092,0.016549240768191566,1.0,1.0,,,,,,,,,
774,96760,3096,0.020223411728824206,1.0,1.0,,,,,,,,,
775,96892,3100,0.015273380801460235,1.0,1.0,,,,,,,,,
776,97024,3104,0.014494387482685623,1.0,1.0,,,,,,,,,
777,97156,3108,0.015661024300752613,1.0,1.0,0.013489715254635258,1.0,1.0,,,,,,
778,97288,3112,0.013057463641741833,1.0,1.0,,,,,,,,,
