step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
393,48324,1572,0.021854814001587026,1.0,1.0,0.021787152139795582,1.0,1.0,,,,,,
394,48424,1576,0.026575271726126934,1.0,1.0,,,,,,,,,
395,48556,1580,0.025890950815161774,1.0,1.0,,,,,,,,,
396,48688,1584,0.017833416847629454,1.0,1.0,,,,,,,,,
397,48788,1588,0.0855913060772639,0.75,0.75,,,,,,,,,
398,48920,1592,0.018479386027182725,1.0,1.0,,,,,,,,,
399,49052,1596,0.013225633423079444,1.0,1.0,,,,,,,,,
400,49152,1600,0.02026139019084894,1.0,1.0,,,,,,,,,
401,49284,1604,0.0160211174238907,1.0,1.0,0.020472805226359015,1.0,1.0,,,,,,
402,49384,1608,0.02444112380744627,1.0,1.0,,,,,,,,,
403,49516,1612,0.019486971714090938,1.0,1.0,,,,,,,,,
404,49616,1616,0.02281221733711997,1.0,1.0,,,,,,,,,
405,49748,1620,0.06252363494299402,0.75,0.75,,,,,,,,,
406,49880,1624,0.023657735783112914,1.0,1.0,,,,,,,,,
407,50012,1628,0.04038314114251534,0.75,0.75,,,,,,,,,
408,50144,1632,0.018408629406665114,1.0,1.0,,,,,,,,,
409,50244,1636,0.02450578229713453,1.0,1.0,0.019142209432475285,1.0,1.0,,,,,,
410,50376,1640,0.02190712029636643,1.0,1.0,,,,,,,,,
411,50508,1644,0.015801652068876137,1.0,1.0,,,,,,,,,
412,50608,1648,0.024037509693371248,1.0,1.0,,,,,,,,,
413,50708,1652,0.02152403754930371,1.0,1.0,,,,,,,,,
414,50840,1656,0.020023502313324573,1.0,1.0,,,,,,,,,
415,50940,1660,0.025715984941595407,1.0,1.0,,,,,,,,,
416,51072,1664,0.016599310651754424,1.0,1.0,,,,,,,,,
417,51204,1668,0.022666892384645504,1.0,1.0,0.02133924151372412,1.0,1.0,,,,,,
418,51336,1672,0.016679518908147204,1.0,1.0,,,,,,,,,
419,51468,1676,0.021183598253254558,1.0,1.0,,,,,,,,,
420,51568,1680,0.0287571851625853,1.0,1.0,,,,,,,,,
421,51700,1684,0.024482193568977947,1.0,1.0,,,,,,,,,
422,51832,1688,0.019573126060275,1.0,1.0,,,,,,,,,
423,51932,1692,0.021231812441711215,1.0,1.0,,,,,,,,,
424,52064,1696,0.017307260370676546,1.0,1.0,,,,,,,,,
425,52196,1700,0.01649585552776301,1.0,1.0,0.018947068858539924,1.0,1.0,,,,,,
426,52296,1704,0.020817443413249256,1.0,1.0,,,,,,,,,
427,52428,1708,0.026074725583524413,0.75,0.75,,,,,,,,,
428,52560,1712,0.014112269665563417,1.0,1.0,,,,,,,,,
429,52692,1716,0.01517748316873707,1.0,1.0,,,,,,,,,
430,52792,1720,0.016923712233551668,1.0,1.0,,,,,,,,,
431,52924,1724,0.03979753550197955,0.75,0.75,,,,,,,,,
432,53056,1728,0.014649624592240118,1.0,1.0,,,,,,,,,
433,53188,1732,0.02158220750653868,1.0,1.0,0.02333642907683403,1.0,1.0,,,,,,
434,53288,1736,0.015198676591128333,1.0,1.0,,,,,,,,,
435,53420,1740,0.017813447195811422,1.0,1.0,,,,,,,,,
436,53552,1744,0.017171245159760814,1.0,1.0,,,,,,,,,
437,53684,1748,0.047302165357413065,0.75,0.75,,,,,,,,,
438,53816,1752,0.0161297813592617,1.0,1.0,,,,,,,,,
439,53948,1756,0.015629980954225714,1.0,1.0,,,,,,,,,
440,54080,1760,0.014192648770929565,1.0,1.0,,,,,,,,,
441,54212,1764,0.016491778302157912,1.0,1.0,0.0287803389149704,0.75,0.75,,,,,,
442,54344,1768,0.05261871085683595,0.75,0.75,,,,,,,,,
443,54476,1772,0.01749674038672197,1.0,1.0,,,,,,,,,
444,54608,1776,0.01628181322349803,1.0,1.0,,,,,,,,,
445,54708,1780,0.016206638536734392,1.0,1.0,,,,,,,,,
446,54840,1784,0.015901726745397297,1.0,1.0,,,,,,,,,
447,54940,1788,0.022522403866962675,1.0,1.0,,,,,,,,,
448,55040,1792,0.015772063453183972,1.0,1.0,,,,,,,,,
449,55172,1796,0.03154388542641016,0.75,0.75,0.021812225873212725,0.75,0.75,,,,,,
450,55304,1800,0.02985386794496776,0.75,0.75,,,,,,,,,
451,55436,1804,0.017418102958373823,1.0,1.0,,,,,,,,,
452,55568,1808,0.016180542523733975,1.0,1.0,,,,,,,,,
453,55668,1812,0.016798629370178255,1.0,1.0,,,,,,,,,
454,55800,1816,0.01710309615650818,1.0,1.0,,,,,,,,,
455,55932,1820,0.019646430662290656,1.0,1.0,,,,,,,,,
456,56064,1824,0.017764127881811687,1.0,1.0,,,,,,,,,
457,56196,1828,0.019152180415532596,1.0,1.0,0.023180046352007225,1.0,1.0,,,,,,
458,56328,1832,0.01327672086699252,1.0,1.0,,,,,,,,,
459,56460,1836,0.012692894383251597,1.0,1.0,,,,,,,,,
460,56592,1840,0.013436131859514332,1.0,1.0,,,,,,,,,
461,56724,1844,0.0225082720191989,1.0,1.0,,,,,,,,,
462,56856,1848,0.016455001035812416,1.0,1.0,,,,,,,,,
463,56988,1852,0.01638833066710305,1.0,1.0,,,,,,,,,
464,57120,1856,0.025637151049052703,0.75,0.75,,,,,,,,,
465,57220,1860,0.021078813627696036,1.0,1.0,0.021233752792176118,0.75,0.75,,,,,,
466,57352,1864,0.020362561647383894,1.0,1.0,,,,,,,,,
467,57484,1868,0.020442574834211483,0.75,0.75,,,,,,,,,
468,57616,1872,0.0169530125503043,1.0,1.0,,,,,,,,,
469,57748,1876,0.015224219040064213,1.0,1.0,,,,,,,,,
470,57880,1880,0.015661630329486226,1.0,1.0,,,,,,,,,
471,58012,1884,0.021997140809633036,1.0,1.0,,,,,,,,,
472,58144,1888,0.02638383392211495,0.75,0.75,,,,,,,,,
473,58276,1892,0.01908348400724265,1.0,1.0,0.014239454228043086,1.0,1.0,,,,,,
474,58408,1896,0.01712829968176095,1.0,1.0,,,,,,,,,
475,58540,1900,0.01587229389324648,1.0,1.0,,,,,,,,,
476,58672,1904,0.016606224184524763,1.0,1.0,,,,,,,,,
477,58772,1908,0.03056270138193061,0.75,0.75,,,,,,,,,
478,58872,1912,0.023649960499325672,1.0,1.0,,,,,,,,,
479,58972,1916,0.019144036661084555,1.0,1.0,,,,,,,,,
480,59104,1920,0.02404983504523557,0.75,0.75,,,,,,,,,
481,59236,1924,0.0757631311864882,0.75,0.75,0.04215548296222778,0.75,0.75,,,,,,
482,59368,1928,0.01485004046610129,1.0,1.0,,,,,,,,,
483,59468,1932,0.04830663778102679,0.75,0.75,,,,,,,,,
484,59568,1936,0.026806192394215413,1.0,1.0,,,,,,,,,
485,59700,1940,0.013259840761289754,1.0,1.0,,,,,,,,,
486,59832,1944,0.014858279055358425,1.0,1.0,,,,,,,,,
487,59932,1948,0.024416000834402776,1.0,1.0,,,,,,,,,
488,60064,1952,0.01556198617241961,1.0,1.0,,,,,,,,,
489,60196,1956,0.0387263648347944,0.75,0.75,0.014054279361935186,1.0,1.0,,,,,,
490,60328,1960,0.02904321221848704,0.75,0.75,,,,,,,,,
491,60460,1964,0.014742533042554556,1.0,1.0,,,,,,,,,
492,60592,1968,0.01526806893331468,1.0,1.0,,,,,,,,,
493,60724,1972,0.0187569221407955,1.0,1.0,,,,,,,,,
494,60824,1976,0.020581175006697476,1.0,1.0,,,,,,,,,
495,60924,1980,0.01677107488707975,1.0,1.0,,,,,,,,,
496,61024,1984,0.018942053412370496,1.0,1.0,,,,,,,,,
497,61156,1988,0.02423573392379751,1.0,1.0,0.01536689607280721,1.0,1.0,,,,,,
498,61288,1992,0.043665496452640576,0.75,0.75,,,,,,,,,
499,61420,1996,0.015330584484956942,1.0,1.0,,,,,,,,,
500,61552,2000,0.0211190199833078,1.0,1.0,,,,,,,,,
501,61684,2004,0.01990071532500963,1.0,1.0,,,,,,,,,
502,61816,2008,0.01677070445931463,1.0,1.0,,,,,,,,,
503,61948,2012,0.020484300435564366,1.0,1.0,,,,,,,,,
504,62048,2016,0.020031213888773134,1.0,1.0,,,,,,,,,
505,62148,2020,0.01774413369514832,1.0,1.0,0.018037401331930596,1.0,1.0,,,,,,
506,62248,2024,0.055717854981574354,0.75,0.75,,,,,,,,,
507,62348,2028,0.021721617151587606,1.0,1.0,,,,,,,,,
508,62448,2032,0.031218659411090355,1.0,1.0,,,,,,,,,
509,62580,2036,0.023343519155232566,1.0,1.0,,,,,,,,,
510,62712,2040,0.020901917421665535,1.0,1.0,,,,,,,,,
511,62844,2044,0.023167283109921756,1.0,1.0,,,,,,,,,
512,62944,2048,0.029644189656419257,1.0,1.0,,,,,,,,,
513,63076,2052,0.050523170520276044,0.75,0.75,0.028288799410499905,1.0,1.0,,,,,,
514,63208,2056,0.052799750277793295,0.75,0.75,,,,,,,,,
515,63308,2060,0.03013296807969254,0.75,0.75,,,,,,,,,
516,63440,2064,0.0184722650434901,1.0,1.0,,,,,,,,,
517,63572,2068,0.018713816132669765,1.0,1.0,,,,,,,,,
518,63672,2072,0.039082881622665204,0.75,0.75,,,,,,,,,
519,63804,2076,0.019598183036689535,1.0,1.0,,,,,,,,,
520,63904,2080,0.02257812481281689,1.0,1.0,,,,,,,,,
521,64004,2084,0.022260628170812802,1.0,1.0,0.014751820916717407,1.0,1.0,,,,,,
522,64136,2088,0.01911965435620232,1.0,1.0,,,,,,,,,
523,64236,2092,0.02076754291824121,1.0,1.0,,,,,,,,,
524,64368,2096,0.016176836605499147,1.0,1.0,,,,,,,,,
525,64500,2100,0.02099901361484626,1.0,1.0,,,,,,,,,
526,64632,2104,0.02715169708003259,0.75,0.75,,,,,,,,,
527,64764,2108,0.029918834209502164,0.75,0.75,,,,,,,,,
528,64896,2112,0.01779740612717433,1.0,1.0,,,,,,,,,
529,64996,2116,0.01873103705443403,1.0,1.0,0.051259849485009,0.5,0.5,,,,,,
530,65128,2120,0.024870588633989426,1.0,1.0,,,,,,,,,
531,65228,2124,0.07719891960349438,0.75,0.75,,,,,,,,,
532,65360,2128,0.014760352022713051,1.0,1.0,,,,,,,,,
533,65492,2132,0.04167370319016299,0.75,0.75,,,,,,,,,
534,65592,2136,0.0368703173044499,0.75,0.75,,,,,,,,,
535,65692,2140,0.017533078888597328,1.0,1.0,,,,,,,,,
536,65824,2144,0.021477469359706448,1.0,1.0,,,,,,,,,
537,65956,2148,0.03197104032590275,0.75,0.75,0.023574172550922107,1.0,1.0,,,,,,
538,66088,2152,0.01940186884482387,1.0,1.0,,,,,,,,,
539,66220,2156,0.018737280648031457,1.0,1.0,,,,,,,,,
540,66320,2160,0.027609051351829523,1.0,1.0,,,,,,,,,
541,66452,2164,0.017833508935274266,1.0,1.0,,,,,,,,,
542,66584,2168,0.018377066733332014,1.0,1.0,,,,,,,,,
543,66716,2172,0.03244720537900207,0.5,0.5,,,,,,,,,
544,66816,2176,0.0241640309619864,1.0,1.0,,,,,,,,,
545,66948,2180,0.01745082496762336,1.0,1.0,0.01967247398984057,1.0,1.0,,,,,,
546,67048,2184,0.018490381525520357,1.0,1.0,,,,,,,,,
547,67148,2188,0.017671372640566004,1.0,1.0,,,,,,,,,
548,67280,2192,0.017423808937638938,1.0,1.0,,,,,,,,,
549,67380,2196,0.022070825051247883,1.0,1.0,,,,,,,,,
550,67512,2200,0.018741240465885198,1.0,1.0,,,,,,,,,
551,67644,2204,0.018475617792327627,1.0,1.0,,,,,,,,,
552,67744,2208,0.021674642939578822,1.0,1.0,,,,,,,,,
553,67844,2212,0.018755709178575067,1.0,1.0,0.02142505688701192,1.0,1.0,,,,,,
554,67976,2216,0.015524176201040516,1.0,1.0,,,,,,,,,
555,68108,2220,0.01135242067154877,1.0,1.0,,,,,,,,,
556,68208,2224,0.01781295936320627,1.0,1.0,,,,,,,,,
557,68340,2228,0.01586418755343061,1.0,1.0,,,,,,,,,
558,68440,2232,0.04518912888641959,0.75,0.75,,,,,,,,,
559,68572,2236,0.018077386755240923,1.0,1.0,,,,,,,,,
560,68704,2240,0.02016155129452677,0.75,0.75,,,,,,,,,
561,68836,2244,0.03245983085207399,0.5,0.5,0.017193452112351366,1.0,1.0,,,,,,
562,68968,2248,0.01749165289886946,1.0,1.0,,,,,,,,,
563,69100,2252,0.01646134525089906,1.0,1.0,,,,,,,,,
564,69200,2256,0.018936943499087044,1.0,1.0,,,,,,,,,
565,69332,2260,0.012608330901349519,1.0,1.0,,,,,,,,,
566,69464,2264,0.014382290067256494,1.0,1.0,,,,,,,,,
567,69596,2268,0.03916072982186961,0.75,0.75,,,,,,,,,
568,69728,2272,0.022992607365981146,0.75,0.75,,,,,,,,,
569,69860,2276,0.039276127206035266,0.75,0.75,0.015650399534364017,1.0,1.0,,,,,,
570,69992,2280,0.01708088266232892,1.0,1.0,,,,,,,,,
571,70124,2284,0.01606164703255672,1.0,1.0,,,,,,,,,
572,70256,2288,0.019336166648983806,1.0,1.0,,,,,,,,,
573,70388,2292,0.014132416646137926,1.0,1.0,,,,,,,,,
574,70520,2296,0.014130899723697469,1.0,1.0,,,,,,,,,
575,70652,2300,0.013170456056893726,1.0,1.0,,,,,,,,,
576,70784,2304,0.02468158782368576,0.75,0.75,,,,,,,,,
577,70916,2308,0.015424037460218755,1.0,1.0,0.013359890369239267,1.0,1.0,,,,,,
578,71048,2312,0.013314625186420629,1.0,1.0,,,,,,,,,
579,71180,2316,0.013998778910120961,1.0,1.0,,,,,,,,,
580,71280,2320,0.01545015924777459,1.0,1.0,,,,,,,,,
581,71412,2324,0.013883450735054339,1.0,1.0,,,,,,,,,
582,71544,2328,0.015169712079311353,1.0,1.0,,,,,,,,,
583,71676,2332,0.01757144517393016,1.0,1.0,,,,,,,,,
584,71776,2336,0.014338558065050126,1.0,1.0,,,,,,,,,
585,71876,2340,0.02306570936497508,1.0,1.0,0.015959745194814873,1.0,1.0,,,,,,
586,72008,2344,0.016347862678202887,1.0,1.0,,,,,,,,,
587,72108,2348,0.019978335146850743,1.0,1.0,,,,,,,,,
588,72208,2352,0.017710062445143726,1.0,1.0,,,,,,,,,
589,72340,2356,0.015191155952863158,1.0,1.0,,,,,,,,,
590,72440,2360,0.024397727941361233,1.0,1.0,,,,,,,,,
591,72540,2364,0.020687468594200335,1.0,1.0,,,,,,,,,
592,72672,2368,0.020199603573264148,1.0,1.0,,,,,,,,,
593,72804,2372,0.017260990559408926,1.0,1.0,0.021113255513402766,1.0,1.0,,,,,,
594,72936,2376,0.016271135985954005,1.0,1.0,,,,,,,,,
595,73068,2380,0.02657282430614686,0.75,0.75,,,,,,,,,
596,73200,2384,0.023390648808629032,0.75,0.75,,,,,,,,,
597,73300,2388,0.02522601258548245,1.0,1.0,,,,,,,,,
598,73432,2392,0.017795833034500393,1.0,1.0,,,,,,,,,
599,73564,2396,0.014952042869068122,1.0,1.0,,,,,,,,,
600,73696,2400,0.015984399242804558,1.0,1.0,,,,,,,,,
601,73796,2404,0.021254524988684503,1.0,1.0,0.05249855807688476,0.75,0.75,,,,,,
602,73896,2408,0.031515527691454014,0.75,0.75,,,,,,,,,
603,74028,2412,0.026583027360914002,0.75,0.75,,,,,,,,,
604,74160,2416,0.01661519413177217,1.0,1.0,,,,,,,,,
605,74292,2420,0.0172713235172062,1.0,1.0,,,,,,,,,
606,74424,2424,0.015201546969131174,1.0,1.0,,,,,,,,,
607,74556,2428,0.01615400302609373,1.0,1.0,,,,,,,,,
608,74688,2432,0.016862800099735863,1.0,1.0,,,,,,,,,
609,74820,2436,0.01562965908717558,1.0,1.0,0.019085606039435703,1.0,1.0,,,,,,
610,74952,2440,0.016139360407029242,1.0,1.0,,,,,,,,,
611,75084,2444,0.02205821145197888,1.0,1.0,,,,,,,,,
612,75216,2448,0.022036830314308135,0.75,0.75,,,,,,,,,
613,75316,2452,0.01641855448318542,1.0,1.0,,,,,,,,,
614,75448,2456,0.015241050444974213,1.0,1.0,,,,,,,,,
615,75580,2460,0.01004485803237408,1.0,1.0,,,,,,,,,
616,75712,2464,0.013957741605141436,1.0,1.0,,,,,,,,,
617,75844,2468,0.019504455346794316,1.0,1.0,0.020932041528378798,1.0,1.0,,,,,,
618,75976,2472,0.015500795738080768,1.0,1.0,,,,,,,,,
619,76108,2476,0.01542280874930839,1.0,1.0,,,,,,,,,
620,76208,2480,0.015992298763128236,1.0,1.0,,,,,,,,,
621,76308,2484,0.018826498986961152,1.0,1.0,,,,,,,,,
622,76440,2488,0.03406393771402605,0.75,0.75,,,,,,,,,
623,76572,2492,0.013848304672103212,1.0,1.0,,,,,,,,,
624,76704,2496,0.017849301258777216,1.0,1.0,,,,,,,,,
625,76836,2500,0.018222490178113802,1.0,1.0,0.14025619812962586,0.75,0.75,,,,,,
626,76968,2504,0.011702595329418131,1.0,1.0,,,,,,,,,
627,77100,2508,0.013158538742641284,1.0,1.0,,,,,,,,,
628,77232,2512,0.015251754695624701,1.0,1.0,,,,,,,,,
629,77364,2516,0.0592041929798441,0.5,0.5,,,,,,,,,
630,77496,2520,0.019135036867016522,1.0,1.0,,,,,,,,,
631,77596,2524,0.019288741887530516,1.0,1.0,,,,,,,,,
632,77696,2528,0.01930470561233695,1.0,1.0,,,,,,,,,
633,77828,2532,0.01475701692940909,1.0,1.0,0.013712738092122123,1.0,1.0,,,,,,
634,77960,2536,0.015092374690408406,1.0,1.0,,,,,,,,,
635,78092,2540,0.014450439340243974,1.0,1.0,,,,,,,,,
636,78192,2544,0.01761047854513104,1.0,1.0,,,,,,,,,
637,78324,2548,0.01569559853016543,1.0,1.0,,,,,,,,,
638,78456,2552,0.013379659612311485,1.0,1.0,,,,,,,,,
639,78588,2556,0.038446388622082564,0.75,0.75,,,,,,,,,
640,78720,2560,0.016493981396227184,1.0,1.0,,,,,,,,,
641,78820,2564,0.015222303057251925,1.0,1.0,0.04030050868067683,0.5,0.5,,,,,,
642,78952,2568,0.018499668149396166,1.0,1.0,,,,,,,,,
643,79052,2572,0.018735359845295348,1.0,1.0,,,,,,,,,
644,79184,2576,0.03469420918186511,0.75,0.75,,,,,,,,,
645,79316,2580,0.03312108312111448,0.75,0.75,,,,,,,,,
646,79448,2584,0.01578342721960716,1.0,1.0,,,,,,,,,
647,79580,2588,0.02249239316353323,0.75,0.75,,,,,,,,,
648,79712,2592,0.013366200768339952,1.0,1.0,,,,,,,,,
649,79812,2596,0.01610479619366875,1.0,1.0,0.02060604557245263,1.0,1.0,,,,,,
650,79944,2600,0.020804288288855662,1.0,1.0,,,,,,,,,
651,80076,2604,0.01665339024969107,1.0,1.0,,,,,,,,,
652,80208,2608,0.016404870085775406,1.0,1.0,,,,,,,,,
653,80308,2612,0.02156162394605199,1.0,1.0,,,,,,,,,
654,80440,2616,0.04062862566576627,0.75,0.75,,,,,,,,,
655,80572,2620,0.06877538982179544,0.75,0.75,,,,,,,,,
656,80704,2624,0.01558263791358499,1.0,1.0,,,,,,,,,
657,80836,2628,0.01625609809429342,1.0,1.0,0.01743991723735462,1.0,1.0,,,,,,
658,80968,2632,0.01733110925480233,1.0,1.0,,,,,,,,,
659,81100,2636,0.019833646939565595,1.0,1.0,,,,,,,,,
660,81200,2640,0.01680926642382891,1.0,1.0,,,,,,,,,
661,81332,2644,0.0234240117173033,0.75,0.75,,,,,,,,,
662,81432,2648,0.019225786274776054,1.0,1.0,,,,,,,,,
663,81564,2652,0.01833612379034662,1.0,1.0,,,,,,,,,
664,81696,2656,0.016933254942612382,1.0,1.0,,,,,,,,,
665,81828,2660,0.024914495051594085,1.0,1.0,0.020148679342117358,1.0,1.0,,,,,,
666,81960,2664,0.0196329281686576,1.0,1.0,,,,,,,,,
667,82092,2668,0.01621737429752358,1.0,1.0,,,,,,,,,
668,82224,2672,0.018696266827658126,1.0,1.0,,,,,,,,,
669,82324,2676,0.01712228119221436,1.0,1.0,,,,,,,,,
670,82456,2680,0.01407428236044609,1.0,1.0,,,,,,,,,
671,82588,2684,0.021947433796154315,1.0,1.0,,,,,,,,,
672,82720,2688,0.013054607820512844,1.0,1.0,,,,,,,,,
673,82852,2692,0.0355726400937192,0.75,0.75,0.013580019048933741,1.0,1.0,,,,,,
674,82984,2696,0.013572463957031003,1.0,1.0,,,,,,,,,
675,83116,2700,0.0513923326143815,0.5,0.5,,,,,,,,,
676,83216,2704,0.028379463191738525,1.0,1.0,,,,,,,,,
677,83316,2708,0.015171329795000478,1.0,1.0,,,,,,,,,
678,83448,2712,0.018246157385095642,1.0,1.0,,,,,,,,,
679,83580,2716,0.018469260479346272,1.0,1.0,,,,,,,,,
680,83712,2720,0.01636915623405649,1.0,1.0,,,,,,,,,
681,83812,2724,0.017231585601492443,1.0,1.0,0.013950668470795761,1.0,1.0,,,,,,
682,83944,2728,0.012948382995782185,1.0,1.0,,,,,,,,,
683,84076,2732,0.01222837256856998,1.0,1.0,,,,,,,,,
684,84208,2736,0.02853079002666693,0.75,0.75,,,,,,,,,
685,84340,2740,0.019447195415482527,1.0,1.0,,,,,,,,,
686,84440,2744,0.017959668219919733,1.0,1.0,,,,,,,,,
687,84540,2748,0.052569718859324245,0.75,0.75,,,,,,,,,
688,84672,2752,0.014706527878301063,1.0,1.0,,,,,,,,,
689,84772,2756,0.052535254701769535,0.75,0.75,0.014471836920460533,1.0,1.0,,,,,,
690,84904,2760,0.014810291587926374,1.0,1.0,,,,,,,,,
691,85036,2764,0.03443164273522392,0.75,0.75,,,,,,,,,
692,85168,2768,0.015475164984965772,1.0,1.0,,,,,,,,,
693,85300,2772,0.016421417799933807,1.0,1.0,,,,,,,,,
694,85432,2776,0.01816191586081004,1.0,1.0,,,,,,,,,
695,85564,2780,0.018994977832236373,1.0,1.0,,,,,,,,,
696,85664,2784,0.018617696657782973,1.0,1.0,,,,,,,,,
697,85764,2788,0.019643773584745738,1.0,1.0,0.020324106813853483,1.0,1.0,,,,,,
698,85864,2792,0.021566969799401935,1.0,1.0,,,,,,,,,
699,85964,2796,0.0218670991491418,1.0,1.0,,,,,,,,,
700,86064,2800,0.027874530919293844,0.75,0.75,,,,,,,,,
701,86164,2804,0.04859077220718974,0.75,0.75,,,,,,,,,
702,86264,2808,0.062174861774631905,0.75,0.75,,,,,,,,,
703,86364,2812,0.021602982893646944,1.0,1.0,,,,,,,,,
704,86496,2816,0.026100128546036175,0.75,0.75,,,,,,,,,
705,86596,2820,0.05679374754209069,0.75,0.75,0.02947715448294204,0.75,0.75,,,,,,
706,86728,2824,0.017684079212328924,1.0,1.0,,,,,,,,,
707,86860,2828,0.02134979214297367,1.0,1.0,,,,,,,,,
708,86960,2832,0.029727123578143444,1.0,1.0,,,,,,,,,
709,87092,2836,0.015634720723349246,1.0,1.0,,,,,,,,,
710,87224,2840,0.02019304578620389,1.0,1.0,,,,,,,,,
711,87356,2844,0.01688266615558618,1.0,1.0,,,,,,,,,
712,87456,2848,0.020574597705074877,1.0,1.0,,,,,,,,,
713,87588,2852,0.016005893114842136,1.0,1.0,0.023409821139347857,0.75,0.75,,,,,,
714,87688,2856,0.023877252705863536,1.0,1.0,,,,,,,,,
715,87820,2860,0.0259706347596444,0.75,0.75,,,,,,,,,
716,87920,2864,0.01974463085599718,1.0,1.0,,,,,,,,,
717,88052,2868,0.01622394312784108,1.0,1.0,,,,,,,,,
718,88184,2872,0.019643798145820134,1.0,1.0,,,,,,,,,
719,88316,2876,0.016107141308828246,1.0,1.0,,,,,,,,,
720,88448,2880,0.015548783601541098,1.0,1.0,,,,,,,,,
721,88580,2884,0.01581733520264291,1.0,1.0,0.014715791939826115,1.0,1.0,,,,,,
722,88712,2888,0.012037951277678474,1.0,1.0,,,,,,,,,
723,88812,2892,0.015411041344070292,1.0,1.0,,,,,,,,,
724,88944,2896,0.01786839761904705,1.0,1.0,,,,,,,,,
725,89076,2900,0.015732305186292518,1.0,1.0,,,,,,,,,
726,89208,2904,0.013070900880630204,1.0,1.0,,,,,,,,,
727,89340,2908,0.030607997754124663,0.75,0.75,,,,,,,,,
728,89472,2912,0.0258424243330602,0.75,0.75,,,,,,,,,
729,89572,2916,0.016048843769207576,1.0,1.0,0.018005110374412252,1.0,1.0,,,,,,
730,89704,2920,0.015906133690967127,1.0,1.0,,,,,,,,,
731,89836,2924,0.01590944054194438,1.0,1.0,,,,,,,,,
732,89968,2928,0.018874082188020468,1.0,1.0,,,,,,,,,
733,90100,2932,0.021523398600270593,1.0,1.0,,,,,,,,,
734,90232,2936,0.014724093467726556,1.0,1.0,,,,,,,,,
735,90332,2940,0.019944873820090813,1.0,1.0,,,,,,,,,
736,90464,2944,0.015562823015011381,1.0,1.0,,,,,,,,,
737,90596,2948,0.033538732741799464,0.75,0.75,0.018069252048107623,1.0,1.0,,,,,,
738,90728,2952,0.01798301786729418,1.0,1.0,,,,,,,,,
739,90860,2956,0.0151928908441613,1.0,1.0,,,,,,,,,
740,90992,2960,0.016311487090614068,1.0,1.0,,,,,,,,,
741,91124,2964,0.02049372866501482,1.0,1.0,,,,,,,,,
742,91256,2968,0.014612742204242402,1.0,1.0,,,,,,,,,
743,91388,2972,0.0137252950562997,1.0,1.0,,,,,,,,,
744,91488,2976,0.017919699357212267,1.0,1.0,,,,,,,,,
745,91588,2980,0.020386121518678708,1.0,1.0,0.018330704089828488,1.0,1.0,,,,,,
746,91688,2984,0.057264140724519776,0.75,0.75,,,,,,,,,
747,91820,2988,0.016397866188003717,1.0,1.0,,,,,,,,,
748,91952,2992,0.013998860234756522,1.0,1.0,,,,,,,,,
749,92084,2996,0.012274420187910879,1.0,1.0,,,,,,,,,
750,92216,3000,0.015518599548897498,1.0,1.0,,,,,,,,,
751,92348,3004,0.013559047584532495,1.0,1.0,,,,,,,,,
752,92480,3008,0.01463491180795941,1.0,1.0,,,,0.9589999914169312,0.9151857835218093,0.9843614248479583,0.995037588120284,0.9915178768256399,0.9485140226035997
753,92612,3012,0.014210179330826803,1.0,1.0,0.013544545497814937,1.0,1.0,,,,,,
754,92744,3016,0.024092834999379493,0.75,0.75,,,,,,,,,
755,92876,3020,0.015714930341764487,1.0,1.0,,,,,,,,,
756,93008,3024,0.014203419506598607,1.0,1.0,,,,,,,,,
757,93140,3028,0.012869659587621526,1.0,1.0,,,,,,,,,
758,93272,3032,0.010811628832294246,1.0,1.0,,,,,,,,,
759,93404,3036,0.04569399243621107,0.5,0.5,,,,,,,,,
760,93536,3040,0.019463563422138605,1.0,1.0,,,,,,,,,
761,93668,3044,0.00973188735438555,1.0,1.0,0.014602462950769989,1.0,1.0,,,,,,
762,93768,3048,0.020693355345885747,1.0,1.0,,,,,,,,,
763,93868,3052,0.017259139336377797,1.0,1.0,,,,,,,,,
764,94000,3056,0.01250239492061816,1.0,1.0,,,,,,,,,
765,94100,3060,0.026932612581570422,0.75,0.75,,,,,,,,,
766,94200,3064,0.012414089775685493,1.0,1.0,,,,,,,,,
767,94332,3068,0.01091799720305973,1.0,1.0,,,,,,,,,
768,94464,3072,0.010100077606248448,1.0,1.0,,,,,,,,,
769,94596,3076,0.016602104661636665,1.0,1.0,0.014813359645454369,1.0,1.0,,,,,,
770,94728,3080,0.014229507585129536,1.0,1.0,,,,,,,,,
771,94860,3084,0.02568697497622921,0.75,0.75,,,,,,,,,
772,94992,3088,0.01514329070153327,1.0,1.0,,,,,,,,,
773,95124,3092,0.020528662480302586,0.75,0.75,,,,,,,,,
774,95224,3096,0.013083270533534709,1.0,1.0,,,,,,,,,
775,95356,3100,0.017162272576691603,1.0,1.0,,,,,,,,,
776,95488,3104,0.01377657234815471,1.0,1.0,,,,,,,,,
777,95588,3108,0.025393910794847267,1.0,1.0,0.013216495355149842,1.0,1.0,,,,,,
778,95720,3112,0.01292978070037556,1.0,1.0,,,,,,,,,
