step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
393,48740,1572,0.02277388543863253,1.0,1.0,0.030515335818134495,0.75,0.75,,,,,,
394,48872,1576,0.03394353293359927,0.5,0.5,,,,,,,,,
395,49004,1580,0.026433862110156383,0.75,0.75,,,,,,,,,
396,49136,1584,0.02160656584881963,1.0,1.0,,,,,,,,,
397,49268,1588,0.0351765749935953,0.75,0.75,,,,,,,,,
398,49400,1592,0.016419199321937864,1.0,1.0,,,,,,,,,
399,49532,1596,0.020943659060874326,1.0,1.0,,,,,,,,,
400,49664,1600,0.04729208700437085,0.5,0.5,,,,,,,,,
401,49764,1604,0.031751661971996636,0.75,0.75,0.06953088058501351,0.0,0.0,,,,,,
402,49896,1608,0.01668307538855288,1.0,1.0,,,,,,,,,
403,50028,1612,0.018688379408617378,1.0,1.0,,,,,,,,,
404,50128,1616,0.039405040522569074,0.75,0.75,,,,,,,,,
405,50260,1620,0.015479710588782607,1.0,1.0,,,,,,,,,
406,50360,1624,0.0543658256025204,0.25,0.25,,,,,,,,,
407,50492,1628,0.03645417925345612,0.5,0.5,,,,,,,,,
408,50624,1632,0.04524993522247144,0.5,0.5,,,,,,,,,
409,50756,1636,0.04870928071565003,0.25,0.25,0.0242826558478032,1.0,1.0,,,,,,
410,50856,1640,0.02124910453459734,1.0,1.0,,,,,,,,,
411,50988,1644,0.021172072131820416,0.75,0.75,,,,,,,,,
412,51120,1648,0.03267479307729332,0.5,0.5,,,,,,,,,
413,51252,1652,0.025296228249422372,0.75,0.75,,,,,,,,,
414,51352,1656,0.022083073962702805,1.0,1.0,,,,,,,,,
415,51484,1660,0.038728207648958915,0.5,0.5,,,,,,,,,
416,51616,1664,0.017819258267774103,1.0,1.0,,,,,,,,,
417,51748,1668,0.021039427435146082,1.0,1.0,0.04917977911332855,0.5,0.5,,,,,,
418,51848,1672,0.07980445853251696,0.25,0.25,,,,,,,,,
419,51948,1676,0.04328627443036567,0.5,0.5,,,,,,,,,
420,52048,1680,0.04158722356190083,0.5,0.5,,,,,,,,,
421,52180,1684,0.03450724627837189,0.75,0.75,,,,,,,,,
422,52312,1688,0.02990580230813237,1.0,1.0,,,,,,,,,
423,52444,1692,0.01650278348925212,1.0,1.0,,,,,,,,,
424,52544,1696,0.030731755452852668,1.0,1.0,,,,,,,,,
425,52676,1700,0.03448576670651619,0.5,0.5,0.03468932778535873,0.5,0.5,,,,,,
426,52808,1704,0.03943254756759415,0.5,0.5,,,,,,,,,
427,52940,1708,0.01849206529347612,1.0,1.0,,,,,,,,,
428,53040,1712,0.04983206288786277,0.25,0.25,,,,,,,,,
429,53172,1716,0.027235296838966864,0.75,0.75,,,,,,,,,
430,53272,1720,0.040183613426039905,0.5,0.5,,,,,,,,,
431,53404,1724,0.03511532929072928,0.5,0.5,,,,,,,,,
432,53536,1728,0.023693517201486432,1.0,1.0,,,,,,,,,
433,53636,1732,0.01577861478071706,1.0,1.0,0.028489409147285868,1.0,1.0,,,,,,
434,53736,1736,0.04703889494933719,0.5,0.5,,,,,,,,,
435,53868,1740,0.020384623925605184,1.0,1.0,,,,,,,,,
436,53968,1744,0.054681139159126056,0.5,0.5,,,,,,,,,
437,54100,1748,0.031217055240427387,0.5,0.5,,,,,,,,,
438,54232,1752,0.017322492602888245,1.0,1.0,,,,,,,,,
439,54364,1756,0.022955293456886353,1.0,1.0,,,,,,,,,
440,54496,1760,0.021325477127769544,0.75,0.75,,,,,,,,,
441,54628,1764,0.035540773458122885,0.5,0.5,0.02894061826404027,0.75,0.75,,,,,,
442,54760,1768,0.01617658891046176,1.0,1.0,,,,,,,,,
443,54892,1772,0.025714179319396922,0.75,0.75,,,,,,,,,
444,55024,1776,0.01804872930948193,1.0,1.0,,,,,,,,,
445,55156,1780,0.022276946866702473,0.75,0.75,,,,,,,,,
446,55288,1784,0.02706673813263933,0.75,0.75,,,,,,,,,
447,55388,1788,0.017904533822652034,1.0,1.0,,,,,,,,,
448,55488,1792,0.030738640314068182,1.0,1.0,,,,,,,,,
449,55588,1796,0.060845118211054795,0.5,0.5,0.059645899401039065,0.75,0.75,,,,,,
450,55688,1800,0.0555719289273793,0.75,0.75,,,,,,,,,
451,55820,1804,0.033184255030988645,0.75,0.75,,,,,,,,,
452,55952,1808,0.02666967153208532,1.0,1.0,,,,,,,,,
453,56084,1812,0.020880084720811282,1.0,1.0,,,,,,,,,
454,56216,1816,0.03689992577985322,0.75,0.75,,,,,,,,,
455,56348,1820,0.04528095377919954,0.5,0.5,,,,,,,,,
456,56448,1824,0.03582055984223795,0.75,0.75,,,,,,,,,
457,56580,1828,0.02383515229037129,1.0,1.0,0.024271648877972136,1.0,1.0,,,,,,
458,56680,1832,0.03694439967957805,0.75,0.75,,,,,,,,,
459,56812,1836,0.05873101555470157,0.25,0.25,,,,,,,,,
460,56944,1840,0.03116225229896372,0.75,0.75,,,,,,,,,
461,57076,1844,0.023622501022568944,1.0,1.0,,,,,,,,,
462,57208,1848,0.030773263320770638,0.75,0.75,,,,,,,,,
463,57340,1852,0.031054817937410915,0.5,0.5,,,,,,,,,
464,57472,1856,0.0307064345333697,0.75,0.75,,,,,,,,,
465,57604,1860,0.02336271677013428,0.75,0.75,0.0236442485895077,1.0,1.0,,,,,,
466,57736,1864,0.037922206538082724,0.5,0.5,,,,,,,,,
467,57836,1868,0.03371911035136388,0.75,0.75,,,,,,,,,
468,57936,1872,0.03117282766221403,1.0,1.0,,,,,,,,,
469,58068,1876,0.0270561937155685,1.0,1.0,,,,,,,,,
470,58200,1880,0.017344438207491635,1.0,1.0,,,,,,,,,
471,58332,1884,0.04823101581939284,0.25,0.25,,,,,,,,,
472,58464,1888,0.028145325647737994,0.75,0.75,,,,,,,,,
473,58564,1892,0.05835604146780499,0.75,0.75,0.02331059233779001,1.0,1.0,,,,,,
474,58664,1896,0.024575280270636695,1.0,1.0,,,,,,,,,
475,58796,1900,0.03398283599774572,0.75,0.75,,,,,,,,,
476,58896,1904,0.0325170732618445,1.0,1.0,,,,,,,,,
477,58996,1908,0.05412881420344775,0.25,0.25,,,,,,,,,
478,59096,1912,0.024202920886361123,1.0,1.0,,,,,,,,,
479,59196,1916,0.036080452050818314,1.0,1.0,,,,,,,,,
480,59328,1920,0.02380440701224188,0.75,0.75,,,,,,,,,
481,59460,1924,0.017969703504945755,1.0,1.0,0.06811391910105158,0.25,0.25,,,,,,
482,59592,1928,0.020403371994817118,1.0,1.0,,,,,,,,,
483,59724,1932,0.027368079201103228,0.75,0.75,,,,,,,,,
484,59856,1936,0.03055979996523092,0.75,0.75,,,,,,,,,
485,59988,1940,0.029670954453051766,0.5,0.5,,,,,,,,,
486,60120,1944,0.03951268882772638,0.75,0.75,,,,,,,,,
487,60220,1948,0.06568552536916816,0.5,0.5,,,,,,,,,
488,60352,1952,0.02711075919507266,0.75,0.75,,,,,,,,,
489,60484,1956,0.03079749131626841,0.75,0.75,0.021185157970561478,1.0,1.0,,,,,,
490,60616,1960,0.0357460566232794,0.5,0.5,,,,,,,,,
491,60716,1964,0.06124769484516265,0.5,0.5,,,,,,,,,
492,60848,1968,0.027030794059858178,0.75,0.75,,,,,,,,,
493,60948,1972,0.046712863788682925,0.75,0.75,,,,,,,,,
494,61080,1976,0.024849459639222003,0.75,0.75,,,,,,,,,
495,61212,1980,0.04793054269220192,0.5,0.5,,,,,,,,,
496,61312,1984,0.04264440858949456,0.5,0.5,,,,,,,,,
497,61412,1988,0.03635633813767375,1.0,1.0,0.040967051386457266,0.75,0.75,,,,,,
498,61544,1992,0.04441233286365786,0.5,0.5,,,,,,,,,
499,61676,1996,0.022275381359540915,1.0,1.0,,,,,,,,,
500,61808,2000,0.04095443378200344,0.5,0.5,,,,,,,,,
501,61940,2004,0.027205292939956962,0.75,0.75,,,,,,,,,
502,62040,2008,0.06258047071080607,0.25,0.25,,,,,,,,,
503,62172,2012,0.027569176312897525,0.75,0.75,,,,,,,,,
504,62272,2016,0.046347851174782594,0.75,0.75,,,,,,,,,
505,62404,2020,0.041877067627151515,0.5,0.5,0.015813144070802424,1.0,1.0,,,,,,
506,62536,2024,0.04727222650422391,0.25,0.25,,,,,,,,,
507,62668,2028,0.030541159108415747,0.75,0.75,,,,,,,,,
508,62800,2032,0.028147882962537098,0.75,0.75,,,,,,,,,
509,62932,2036,0.08055605979268647,0.5,0.5,,,,,,,,,
510,63064,2040,0.020077104902384235,1.0,1.0,,,,,,,,,
511,63196,2044,0.02500585207454833,0.75,0.75,,,,,,,,,
512,63328,2048,0.035005095419578545,0.5,0.5,,,,,,,,,
513,63428,2052,0.029827801595850665,0.75,0.75,0.029923551622100603,0.75,0.75,,,,,,
514,63560,2056,0.024011843180105644,0.75,0.75,,,,,,,,,
515,63692,2060,0.04441868120143226,0.5,0.5,,,,,,,,,
516,63824,2064,0.028817730378800657,0.5,0.5,,,,,,,,,
517,63956,2068,0.03778288014194914,0.75,0.75,,,,,,,,,
518,64088,2072,0.025218242475202716,1.0,1.0,,,,,,,,,
519,64220,2076,0.03923842468889234,0.5,0.5,,,,,,,,,
520,64352,2080,0.02792983699843262,0.75,0.75,,,,,,,,,
521,64484,2084,0.03141831625192026,0.5,0.5,0.024065914812081247,1.0,1.0,,,,,,
522,64616,2088,0.037264425727489656,0.5,0.5,,,,,,,,,
523,64748,2092,0.025561501457796114,0.75,0.75,,,,,,,,,
524,64848,2096,0.030427879755564696,1.0,1.0,,,,,,,,,
525,64980,2100,0.02087225561818059,1.0,1.0,,,,,,,,,
526,65112,2104,0.01804041190745693,1.0,1.0,,,,,,,,,
527,65244,2108,0.03249923429951082,0.75,0.75,,,,,,,,,
528,65376,2112,0.017424277165344507,1.0,1.0,,,,,,,,,
529,65508,2116,0.015974198337090684,0.75,0.75,0.01598057030705604,1.0,1.0,,,,,,
530,65608,2120,0.03320223387640908,1.0,1.0,,,,,,,,,
531,65708,2124,0.02793985592636697,1.0,1.0,,,,,,,,,
532,65840,2128,0.030083720702434674,0.75,0.75,,,,,,,,,
533,65972,2132,0.0353540230738588,0.5,0.5,,,,,,,,,
534,66104,2136,0.02126076136836673,1.0,1.0,,,,,,,,,
535,66236,2140,0.03956190180984436,0.75,0.75,,,,,,,,,
536,66368,2144,0.023172726414599085,1.0,1.0,,,,,,,,,
537,66500,2148,0.028537641016222606,0.75,0.75,0.03751803824290278,0.75,0.75,,,,,,
538,66632,2152,0.01950202987765181,1.0,1.0,,,,,,,,,
539,66732,2156,0.03536735076802643,0.75,0.75,,,,,,,,,
540,66832,2160,0.01720398296994442,1.0,1.0,,,,,,,,,
541,66964,2164,0.02518288982602826,0.75,0.75,,,,,,,,,
542,67064,2168,0.03291821677103295,0.75,0.75,,,,,,,,,
543,67164,2172,0.038000080780559525,0.75,0.75,,,,,,,,,
544,67296,2176,0.027554359319071867,0.75,0.75,,,,,,,,,
545,67428,2180,0.01695427362750479,1.0,1.0,0.039277833510267327,0.75,0.75,,,,,,
546,67560,2184,0.01284542670033204,1.0,1.0,,,,,,,,,
547,67660,2188,0.027561185207676617,0.75,0.75,,,,,,,,,
548,67792,2192,0.02369419263536372,0.75,0.75,,,,,,,,,
549,67924,2196,0.018790731948184602,1.0,1.0,,,,,,,,,
550,68056,2200,0.04119111535071198,0.75,0.75,,,,,,,,,
551,68188,2204,0.030973624349127822,0.75,0.75,,,,,,,,,
552,68320,2208,0.017843525070046554,1.0,1.0,,,,,,,,,
553,68452,2212,0.0238782242112714,1.0,1.0,0.03453634194689442,0.75,0.75,,,,,,
554,68584,2216,0.028906456733041354,0.75,0.75,,,,,,,,,
555,68716,2220,0.037402341925821925,0.75,0.75,,,,,,,,,
556,68848,2224,0.028459873591531556,0.75,0.75,,,,,,,,,
557,68980,2228,0.030901436809945153,0.75,0.75,,,,,,,,,
558,69112,2232,0.040325813640126856,0.5,0.5,,,,,,,,,
559,69244,2236,0.012700507212580873,1.0,1.0,,,,,,,,,
560,69376,2240,0.02062801155867646,0.75,0.75,,,,,,,,,
561,69476,2244,0.03958715924775636,0.75,0.75,0.020516631243854135,1.0,1.0,,,,,,
562,69576,2248,0.03680119853771733,1.0,1.0,,,,,,,,,
563,69708,2252,0.046750578335933136,0.5,0.5,,,,,,,,,
564,69840,2256,0.044396897000982566,0.75,0.75,,,,,,,,,
565,69972,2260,0.030417143700842645,1.0,1.0,,,,,,,,,
566,70072,2264,0.07185278174489516,0.5,0.5,,,,,,,,,
567,70172,2268,0.028971679056682357,0.75,0.75,,,,,,,,,
568,70304,2272,0.030392395629213524,0.75,0.75,,,,,,,,,
569,70404,2276,0.01696492089885093,1.0,1.0,0.04254298694453496,0.75,0.75,,,,,,
570,70536,2280,0.019281185854677006,1.0,1.0,,,,,,,,,
571,70668,2284,0.032885546166147604,1.0,1.0,,,,,,,,,
572,70800,2288,0.04361775598135409,0.75,0.75,,,,,,,,,
573,70932,2292,0.015118126719694373,1.0,1.0,,,,,,,,,
574,71032,2296,0.03388207886352878,0.75,0.75,,,,,,,,,
575,71164,2300,0.02365526340674933,1.0,1.0,,,,,,,,,
576,71264,2304,0.03884745099459299,0.5,0.5,,,,,,,,,
577,71396,2308,0.036003147611031634,0.5,0.5,0.02215167851132719,0.75,0.75,,,,,,
578,71528,2312,0.029376457018740892,0.75,0.75,,,,,,,,,
579,71628,2316,0.023082331558671287,1.0,1.0,,,,,,,,,
580,71760,2320,0.06046017468028708,0.25,0.25,,,,,,,,,
581,71892,2324,0.025357316645689704,0.75,0.75,,,,,,,,,
582,71992,2328,0.029271653916575813,1.0,1.0,,,,,,,,,
583,72124,2332,0.039766414467026154,0.75,0.75,,,,,,,,,
584,72256,2336,0.03670717710100916,0.5,0.5,,,,,,,,,
585,72388,2340,0.026889850616564105,1.0,1.0,0.03401446393315079,1.0,1.0,,,,,,
586,72520,2344,0.034038393690020714,0.75,0.75,,,,,,,,,
587,72652,2348,0.01987662256417593,1.0,1.0,,,,,,,,,
588,72784,2352,0.019489012691746552,1.0,1.0,,,,,,,,,
589,72884,2356,0.027231079853526505,1.0,1.0,,,,,,,,,
590,73016,2360,0.04332675510291012,0.75,0.75,,,,,,,,,
591,73148,2364,0.03149107304518524,0.75,0.75,,,,,,,,,
592,73280,2368,0.02895168801085106,0.75,0.75,,,,,,,,,
593,73412,2372,0.039904734976763334,0.5,0.5,0.024163555914706834,1.0,1.0,,,,,,
594,73512,2376,0.03405263769570468,0.75,0.75,,,,,,,,,
595,73644,2380,0.03075131807886805,0.75,0.75,,,,,,,,,
596,73776,2384,0.032077536106549474,0.5,0.5,,,,,,,,,
597,73908,2388,0.04559810159041547,0.75,0.75,,,,,,,,,
598,74040,2392,0.03485965486265357,0.75,0.75,,,,,,,,,
599,74140,2396,0.030081948641993678,0.75,0.75,,,,,,,,,
600,74240,2400,0.039059628905975884,0.75,0.75,,,,,,,,,
601,74372,2404,0.02980748951620484,0.75,0.75,0.0321082400090512,0.75,0.75,,,,,,
602,74504,2408,0.022632820805999928,1.0,1.0,,,,,,,,,
603,74636,2412,0.03155168089888747,0.5,0.5,,,,,,,,,
604,74768,2416,0.03509695485594705,0.5,0.5,,,,,,,,,
605,74900,2420,0.04400983190350446,0.75,0.75,,,,,,,,,
606,75000,2424,0.03840214623701892,0.75,0.75,,,,,,,,,
607,75132,2428,0.026738583445026054,1.0,1.0,,,,,,,,,
608,75264,2432,0.0432284947535436,0.5,0.5,,,,,,,,,
609,75396,2436,0.03582185787929007,0.5,0.5,0.024884334236900636,1.0,1.0,,,,,,
610,75496,2440,0.036921917839100996,1.0,1.0,,,,,,,,,
611,75628,2444,0.029991368975641988,0.75,0.75,,,,,,,,,
612,75760,2448,0.027153577398148627,0.75,0.75,,,,,,,,,
613,75892,2452,0.021116131963050292,1.0,1.0,,,,,,,,,
614,75992,2456,0.013349728606250819,1.0,1.0,,,,,,,,,
615,76124,2460,0.04267558974170015,0.5,0.5,,,,,,,,,
616,76256,2464,0.019373401591670926,1.0,1.0,,,,,,,,,
617,76388,2468,0.028724019550614915,0.75,0.75,0.02164533034789429,1.0,1.0,,,,,,
618,76520,2472,0.033307385044800526,0.5,0.5,,,,,,,,,
619,76652,2476,0.035803680568253636,0.5,0.5,,,,,,,,,
620,76784,2480,0.04602074419302368,0.75,0.75,,,,,,,,,
621,76916,2484,0.020244087166196325,1.0,1.0,,,,,,,,,
622,77048,2488,0.032786979175100435,1.0,1.0,,,,,,,,,
623,77148,2492,0.04455371435319346,0.75,0.75,,,,,,,,,
624,77280,2496,0.0511619161960789,0.5,0.5,,,,,,,,,
625,77412,2500,0.03066201968305904,0.75,0.75,0.016073515136758944,1.0,1.0,,,,,,
626,77544,2504,0.03932890157315342,0.25,0.25,,,,,,,,,
627,77676,2508,0.03290887639995389,0.75,0.75,,,,,,,,,
628,77808,2512,0.02663592905330006,0.75,0.75,,,,,,,,,
629,77940,2516,0.025328878323321077,0.75,0.75,,,,,,,,,
630,78072,2520,0.021694883988056968,1.0,1.0,,,,,,,,,
631,78204,2524,0.02832856664569818,1.0,1.0,,,,,,,,,
632,78304,2528,0.026896536607420477,0.75,0.75,,,,,,,,,
633,78436,2532,0.03718739832142205,0.5,0.5,0.02794756837051068,1.0,1.0,,,,,,
634,78568,2536,0.027641495943707354,0.75,0.75,,,,,,,,,
635,78700,2540,0.013815604101984036,1.0,1.0,,,,,,,,,
636,78832,2544,0.030921675969632363,0.75,0.75,,,,,,,,,
637,78932,2548,0.03316227234701425,0.75,0.75,,,,,,,,,
638,79064,2552,0.02575964646350485,1.0,1.0,,,,,,,,,
639,79196,2556,0.02606528019132213,0.75,0.75,,,,,,,,,
640,79328,2560,0.038257833720223296,0.5,0.5,,,,,,,,,
641,79460,2564,0.032959842272641135,0.75,0.75,0.022803182939428554,1.0,1.0,,,,,,
642,79592,2568,0.03858608016846801,0.25,0.25,,,,,,,,,
643,79692,2572,0.03778173604304888,0.75,0.75,,,,,,,,,
644,79824,2576,0.03256754879627579,0.5,0.5,,,,,,,,,
645,79924,2580,0.028583648286598873,0.75,0.75,,,,,,,,,
646,80056,2584,0.022503713969590534,1.0,1.0,,,,,,,,,
647,80188,2588,0.028627768906978306,0.5,0.5,,,,,,,,,
648,80320,2592,0.02527252096466043,1.0,1.0,,,,,,,,,
649,80452,2596,0.02568201505935292,0.75,0.75,0.02898363163894601,1.0,1.0,,,,,,
650,80584,2600,0.028477879073572583,0.75,0.75,,,,,,,,,
651,80716,2604,0.04393540147770977,0.5,0.5,,,,,,,,,
652,80816,2608,0.0862646787216113,0.0,0.0,,,,,,,,,
653,80948,2612,0.02442973804775306,0.75,0.75,,,,,,,,,
654,81048,2616,0.02210725683504279,1.0,1.0,,,,,,,,,
655,81180,2620,0.03140828567770285,0.75,0.75,,,,,,,,,
656,81280,2624,0.0348814634910059,1.0,1.0,,,,,,,,,
657,81412,2628,0.04164757944364851,0.5,0.5,0.047747915068697085,0.75,0.75,,,,,,
658,81512,2632,0.04078253217189436,0.75,0.75,,,,,,,,,
659,81644,2636,0.025297029685002026,1.0,1.0,,,,,,,,,
660,81776,2640,0.03544806138658032,0.75,0.75,,,,,,,,,
661,81876,2644,0.048612656247211505,0.75,0.75,,,,,,,,,
662,82008,2648,0.04297265555587046,0.5,0.5,,,,,,,,,
663,82140,2652,0.02683825200609078,1.0,1.0,,,,,,,,,
664,82272,2656,0.03268979747895401,0.75,0.75,,,,,,,,,
665,82404,2660,0.03698072334238475,0.5,0.5,0.022513571777421647,0.75,0.75,,,,,,
666,82536,2664,0.030007255459169074,0.75,0.75,,,,,,,,,
667,82636,2668,0.030194218267188263,1.0,1.0,,,,,,,,,
668,82768,2672,0.013774718507978892,1.0,1.0,,,,,,,,,
669,82900,2676,0.05441008475569135,0.5,0.5,,,,,,,,,
670,83032,2680,0.016489942770642186,1.0,1.0,,,,,,,,,
671,83164,2684,0.023157494116389614,0.75,0.75,,,,,,,,,
672,83296,2688,0.030506217725866803,0.75,0.75,,,,,,,,,
673,83396,2692,0.02496335062308655,1.0,1.0,0.027969451057174126,0.75,0.75,,,,,,
674,83528,2696,0.021455464092272794,1.0,1.0,,,,,,,,,
675,83660,2700,0.022547384835583203,1.0,1.0,,,,,,,,,
676,83792,2704,0.024730236184058473,0.75,0.75,,,,,,,,,
677,83892,2708,0.03979488980643737,0.75,0.75,,,,,,,,,
678,84024,2712,0.018160039856097758,1.0,1.0,,,,,,,,,
679,84124,2716,0.053311508400896344,0.5,0.5,,,,,,,,,
680,84256,2720,0.03588990419363995,0.5,0.5,,,,,,,,,
681,84388,2724,0.032420965217000344,0.75,0.75,0.028161082246329558,0.75,0.75,,,,,,
682,84520,2728,0.023511365177915806,1.0,1.0,,,,,,,,,
683,84652,2732,0.04943851789001513,0.5,0.5,,,,,,,,,
684,84784,2736,0.021775030958298344,1.0,1.0,,,,,,,,,
685,84916,2740,0.047930738060983066,0.5,0.5,,,,,,,,,
686,85048,2744,0.025381735599431892,1.0,1.0,,,,,,,,,
687,85180,2748,0.02439991054272468,0.75,0.75,,,,,,,,,
688,85312,2752,0.035092577125077754,0.5,0.5,,,,,,,,,
689,85444,2756,0.033955225161939495,0.75,0.75,0.029862120632108902,0.75,0.75,,,,,,
690,85576,2760,0.020132296451627316,1.0,1.0,,,,,,,,,
691,85708,2764,0.02916265505062626,0.75,0.75,,,,,,,,,
692,85840,2768,0.03177059841711653,0.5,0.5,,,,,,,,,
693,85972,2772,0.03159908904780763,0.5,0.5,,,,,,,,,
694,86104,2776,0.022235326064914032,1.0,1.0,,,,,,,,,
695,86236,2780,0.015979687947936437,1.0,1.0,,,,,,,,,
696,86368,2784,0.02116118214781778,1.0,1.0,,,,,,,,,
697,86500,2788,0.03466997207314904,0.75,0.75,0.0293471214258679,1.0,1.0,,,,,,
698,86632,2792,0.025176470360012995,0.75,0.75,,,,,,,,,
699,86764,2796,0.03563588700442892,0.5,0.5,,,,,,,,,
700,86896,2800,0.021462741372165226,0.75,0.75,,,,,,,,,
701,87028,2804,0.05001846299015028,0.25,0.25,,,,,,,,,
702,87128,2808,0.01975030385736621,1.0,1.0,,,,,,,,,
703,87228,2812,0.058318226700903315,0.5,0.5,,,,,,,,,
704,87360,2816,0.01174600828240955,1.0,1.0,,,,,,,,,
705,87492,2820,0.022811721737146518,0.75,0.75,0.03814944827142199,0.75,0.75,,,,,,
706,87592,2824,0.054104142142311205,0.5,0.5,,,,,,,,,
707,87724,2828,0.037321846180362855,0.5,0.5,,,,,,,,,
708,87856,2832,0.04314679290905772,0.5,0.5,,,,,,,,,
709,87956,2836,0.042824355406304075,0.75,0.75,,,,,,,,,
710,88088,2840,0.03066963523081313,0.75,0.75,,,,,,,,,
711,88188,2844,0.026627907120228732,1.0,1.0,,,,,,,,,
712,88320,2848,0.03347076230657223,0.5,0.5,,,,,,,,,
713,88452,2852,0.03643895178738958,0.5,0.5,0.03361333580130534,0.5,0.5,,,,,,
714,88584,2856,0.03509851400882326,0.5,0.5,,,,,,,,,
715,88716,2860,0.016284877075111125,1.0,1.0,,,,,,,,,
716,88848,2864,0.03431428424878504,0.5,0.5,,,,,,,,,
717,88948,2868,0.03833490197459014,0.75,0.75,,,,,,,,,
718,89080,2872,0.016498392334569872,1.0,1.0,,,,,,,,,
719,89180,2876,0.020848847513221167,1.0,1.0,,,,,,,,,
720,89312,2880,0.03204652060326623,0.75,0.75,,,,,,,,,
721,89444,2884,0.034087812511645554,0.75,0.75,0.02320539160027162,0.75,0.75,,,,,,
722,89576,2888,0.023294011190793783,1.0,1.0,,,,,,,,,
723,89708,2892,0.02733510254448987,0.75,0.75,,,,,,,,,
724,89840,2896,0.02883595686753203,0.75,0.75,,,,,,,,,
725,89972,2900,0.02730494368181709,1.0,1.0,,,,,,,,,
726,90104,2904,0.01498330006417497,1.0,1.0,,,,,,,,,
727,90236,2908,0.024079274225815087,0.75,0.75,,,,,,,,,
728,90368,2912,0.03229567246160855,0.75,0.75,,,,,,,,,
729,90500,2916,0.020269975505606865,0.75,0.75,0.026813634990677807,0.75,0.75,,,,,,
730,90632,2920,0.029295478411558166,0.75,0.75,,,,,,,,,
731,90764,2924,0.02224339866143424,1.0,1.0,,,,,,,,,
732,90896,2928,0.01675228007857129,1.0,1.0,,,,,,,,,
733,91028,2932,0.03559789042602546,0.5,0.5,,,,,,,,,
734,91128,2936,0.03902243432103319,0.75,0.75,,,,,,,,,
735,91260,2940,0.021271420518817977,0.75,0.75,,,,,,,,,
736,91392,2944,0.020354895603745718,0.75,0.75,,,,,,,,,
737,91524,2948,0.020344948067589994,1.0,1.0,0.022850855228516025,1.0,1.0,,,,,,
738,91656,2952,0.02291231013238587,0.75,0.75,,,,,,,,,
739,91788,2956,0.0638355149234016,0.5,0.5,,,,,,,,,
740,91920,2960,0.024427127003955038,0.75,0.75,,,,,,,,,
741,92052,2964,0.023542419396797815,1.0,1.0,,,,,,,,,
742,92184,2968,0.03492228306848688,0.25,0.25,,,,,,,,,
743,92316,2972,0.025614910873113884,0.75,0.75,,,,,,,,,
744,92448,2976,0.024129295119951735,1.0,1.0,,,,,,,,,
745,92580,2980,0.037182726922592335,0.75,0.75,0.04636215468004404,0.75,0.75,,,,,,
746,92712,2984,0.012943911155813125,1.0,1.0,,,,,,,,,
747,92812,2988,0.047086175047662854,0.75,0.75,,,,,,,,,
748,92944,2992,0.04377180155569626,0.5,0.5,,,,,,,,,
749,93076,2996,0.03421593410248953,0.75,0.75,,,,,,,,,
750,93208,3000,0.02552702014193116,0.75,0.75,,,,,,,,,
751,93340,3004,0.025043598484060108,0.75,0.75,,,,0.7680000066757202,0.6393237319974953,0.894829097283085,0.8772996705983964,0.7886002891561448,0.745799853907962
752,93472,3008,0.029286994525301466,0.75,0.75,,,,,,,,,
753,93604,3012,0.04063718620761961,0.5,0.5,0.03605549391068649,0.75,0.75,,,,,,
754,93704,3016,0.03488571022170959,0.75,0.75,,,,,,,,,
755,93836,3020,0.02635140647433925,0.75,0.75,,,,,,,,,
756,93936,3024,0.022725893866856004,1.0,1.0,,,,,,,,,
757,94068,3028,0.025293922748881106,1.0,1.0,,,,,,,,,
758,94200,3032,0.015189210341469804,1.0,1.0,,,,,,,,,
759,94332,3036,0.017765251447051753,1.0,1.0,,,,,,,,,
760,94464,3040,0.017194703752685996,0.75,0.75,,,,,,,,,
761,94596,3044,0.036750280676860564,0.75,0.75,0.0334155783510666,1.0,1.0,,,,,,
762,94728,3048,0.016261510197399114,1.0,1.0,,,,,,,,,
763,94860,3052,0.03013918824373029,0.5,0.5,,,,,,,,,
764,94992,3056,0.017357438624736404,1.0,1.0,,,,,,,,,
765,95124,3060,0.020622787436852762,1.0,1.0,,,,,,,,,
766,95256,3064,0.020799277180251218,0.75,0.75,,,,,,,,,
767,95388,3068,0.01590269098616375,1.0,1.0,,,,,,,,,
768,95520,3072,0.025673159881176917,0.75,0.75,,,,,,,,,
769,95652,3076,0.021692624396973913,0.75,0.75,0.0313510983844867,0.5,0.5,,,,,,
770,95784,3080,0.023977369205078956,0.75,0.75,,,,,,,,,
771,95916,3084,0.012223305326580487,1.0,1.0,,,,,,,,,
772,96016,3088,0.01633749205353913,1.0,1.0,,,,,,,,,
773,96116,3092,0.04704657306421552,1.0,1.0,,,,,,,,,
774,96216,3096,0.03547818261870873,0.75,0.75,,,,,,,,,
775,96348,3100,0.02472449028270603,0.75,0.75,,,,,,,,,
776,96480,3104,0.016345052370730855,1.0,1.0,,,,,,,,,
777,96612,3108,0.021207154089217826,1.0,1.0,0.02572457206928296,1.0,1.0,,,,,,
778,96712,3112,0.04624761454766333,0.75,0.75,,,,,,,,,
